date,rating,review
"Jan 5, 2021",5.0,"Quality Trainee Best Company to work for. Great benefits, and respect for its workforce. Dedicated to your development and plenty of opportunities.Positions are internal and hardly hire any out of network talent. You have to know the right people to get positions, but that's not hard if you work hard and network with cross functional teams."
"Mar 9, 2021",4.0,NA Great place to work andNot that I can think of
"Dec 15, 2020",5.0,Executive Administrative Professional Great team environment with excellent core values; respect for people and continuous improvementIt may be difficult to secure an interview to begin the hiring process
"Apr 30, 2021",3.0,Career Reflection at Toyota HQ in Plano Great Job security. Never have to worry about salary cuts or job lossNo clear cut vision for upward mobility in terms of promotions
"Jan 9, 2021",4.0,"Good for learning You will learn TPS and best practices in the auto industry for purchasingBuyers have no authority making decision, glorified paper pushers, too many levels of management, local supplier travel is discouraged, you just make fancy looking documents and present them and that's pretty much it"
"Feb 6, 2021",4.0,"Great company with strong security but slow growth Job security and benefits are greatBenefitsStill has Japanese corporate culture, takes time to move up the company"
"Apr 27, 2021",3.0,Toyota bodine Good pay and lots of available overtimeVery hot in summer. Lots of required overtime.
"Mar 5, 2021",5.0,"Headline Good pay and benefits, health insuranceNot the best work life balance"
"Feb 19, 2021",4.0,"Ok In big companies, the benefits are betterYou used to make a lot of money here, but now it's getting harder and harder"
"Jan 5, 2021",5.0,Product specialist marketing team Got to travel with the company and be apart of the manufacturing & design processWasn’t stable during covid was let go without unemployment paid.
"May 17, 2021",3.0,Steady work There is always steady work.There is not much down time.
"May 2, 2021",2.0,Not for me Decent pay and great benefitsVery strict rules that feel like a cult. Morale is low and stress is very high among workers.
"Oct 30, 2020",4.0,"Great company, poor choice of local exec leaders Company cares about its people. Tough times, good times the leadership in Japan looks after its employees like family. Hard work, integrity pays off. Reasonable pay, good benefits and it’s a well rounded employee compensation package.Leadership lack strategic balance. Either is too slow to make decisions or it’s too adhoc. Leadership choices off late in USA entity are setting the company back by decades."
"Mar 1, 2021",5.0,Awesome Great job! Wonderful career and enjoyableLong hours and stressful time
"Feb 24, 2021",5.0,"Great Great work life balance and opportunitiesCommute is rough, traffic to hq is heavy"
"Dec 4, 2020",4.0,"A great company to work for Products are well respected and the team members take lots of pride in their work. Compensation is good and in general the job security is excellent.Company is slow to change, generally takes excessive time for decision making, and end result is usually the “safe” choice. American staff do have more authority than in the past, but still sometimes overshadowed but decisions or directions from Japan."
"Jan 11, 2021",5.0,"Good co-op Supplier Engineering Development was a good place to see a lot of different aspects of the automotive industry.No ability to go from coop to full time. Not even the chance of an interview, have to go through same process as everyone else."
"May 11, 2021",2.0,"Good job good benefits and access to carsterrible HR, not competitive salaries, terrible PTO"
"Feb 11, 2021",5.0,Terrific atmosphere and pay Opportunity to lead and thrivesometimes there's a language barrier
"Mar 22, 2021",3.0,"Not worth working full time You get a lot of hours and learn about cars.Pay isn't worth the work you put in, long hours and overtime isn't worth it also, commission is poor, and the weather dictates how good of a day you're going to have in the shop."
"Feb 11, 2021",5.0,Stem Co-op Great Place to learn about automotive manufacturingA fastPaced Environment can be hard to keep up
"Apr 23, 2021",3.0,"Good company Good Benefits, great respect for the employee. Good place to workLack of career development and management disconnect with career development for employee"
"Nov 5, 2020",4.0,"Growth & Adaptation Benefits, ongoing education, philanthropic, continuous improvement, striving to be cutting edgeMany years were highlighted by a big company that felt like a family business, however in recent years the culture has changed, & now there's much more jockeying for executive attention at the expense of others & the family feeling."
"Jan 30, 2021",4.0,"Great Company Salary, benefits, growth potential, stable employmentSwing shift (switch every 2 weeks), physically demanding, work/life balance"
"Feb 16, 2021",4.0,Good Job Good benefits and retirement plansTraveling can be annoying sometimes
"Jan 20, 2021",5.0,"A Great Company to work for. Reliable stable work, without much hassle. Easy work life balance.Large company, difficult for advancement."
"Jan 31, 2021",4.0,Good place to start Organized work environment good for entry level positionsHard to progress in your career from here
"Feb 10, 2021",5.0,Good Is a job that you earn moneyIs a job that takes time
"Jan 1, 2021",4.0,"Toyota Engineering - NAMC Actual application of engineering skills at the plant level, daily application of continuous improvement, working with production and maintenance daily to resolve issues and improve equipment effectiveness and uptime.Work load is heavy, not much time to spend with family."
"Jan 17, 2021",4.0,Running circles Good insurance and paid time off. Great pay for location.Plant culture doesn’t reflect company culture
"May 1, 2021",3.0,"Managing Counsel TFS Good benefits, diverse, never boredLimited growth opportunities and mediocre pay"
"Jan 11, 2021",4.0,"Great company that always try to do the right thing Benefits, 401k, fair policies, they are going above and beyond with COVIDIt's a very consensus driven organization which does not work with everyone's work styles"
"Apr 26, 2021",2.0,"Poor managment Decent pay, not bad scheduling.Most annoying boring job I have ever had."
"Feb 9, 2021",5.0,"Great company Flexibility, culture, D&I, pay, benefitsUpward Growth, slow moving, paternity leave,"
"Jan 18, 2021",5.0,Great Company with Great People people with a shared commitment to doing great workoccasionally some people forget about the needs of the team
"Nov 24, 2020",5.0,"Great Employer Great place to work, awesome environment. Toyota has a lot of respect for their employees and respects the relationships with their suppliers. They have great benefits and bonuses.Very high stress job, there is always something that you need to be doing and if you ever find yourself not doing anything its going to kick you in the butt down the road."
"Jan 19, 2021",5.0,"Good place good payrewarding work and good learning opputunitieslong hours and high work load / responsibility. company is big, and it feels too big"
"Feb 9, 2021",5.0,Great Great benefits and good payI don’t know any thing
"Feb 9, 2021",5.0,Sales Money money money money moneyHours hours hours hours hours
"Jan 15, 2021",4.0,I think it's a great place to work Great health and time off benefitsSome times have to work overtime when you're not ready.
"Apr 3, 2021",1.0,"Nothing but filth Great facility, good food courtPolitics, No Inclusion/diversity, Less recognition to talent, No flexibility in work hours"
"Jan 31, 2021",4.0,Great Company Great learning environment and world benchmark processes.Flat organization making it difficult to move up.
"Jan 7, 2021",5.0,"excellent company well compensated. lots of perks with full time hire.fast paced environment, only have 401K no pension for new hires"
"Jan 27, 2021",4.0,nice place to work this was a great opportunity out of collegethis was a great opportunity from home
"Jan 29, 2021",4.0,Secure place to work Good job security. Great work / life balance.Limited opportunities for professional advancement
"Jan 5, 2021",4.0,Steady Employment There unwritten policy is to never fire anyone. They do there best to even support and help low performersThey never get rid of anyone. Even low performers...Also alot of overtime
"Jan 23, 2021",5.0,"Great job with great benefits Different challenges everyday, Lots of OTManagement can be hard to work with sometimes"
"Feb 3, 2021",3.0,"Engineers Build the World Firstclass office and facility; diversity;Too many people managers to manage engineers; Engineers who really know how to deliver are not appreciated, rewarded, and promoted."
"Dec 13, 2020",5.0,"Traveling Product specialist I had the ability to travel nationally, it was a great job before the pandemic startedit was not enough of a worklife balance they cut hours as soon as covid hit leaving a lot of people unemployed"
"Jan 25, 2021",5.0,Rewarding -- Demanding  Benefits Competitive Salary Good Culture Work \ Life Balance Slow movement
"Feb 21, 2021",3.0,"Great benefits not great for growth or family life The benefits and pay are good.Not many incentives yo employee for work, management, not far home life balance"
"Feb 25, 2021",3.0,"Okay starting job Good starting position, team members are nice and collaborative.Almost no opportunity to move up. Pushed to do tons of contracts the beginning of the week(overworked) only to be told there is no volume (no work) left to do and give you a surprised unpaid day off."
"Apr 8, 2021",3.0,Good place where to work Good work/life balance and family leaveNot so good benefits and no insurance
"Jan 19, 2021",4.0,Great place to work Great Benefits and advancement opportunitiesWok Life Balance is hard to maintain
"Jan 10, 2021",5.0,"good work culture and team leaders good team and supportive work environmentexcept for some lastminute request, all else are good."
"Feb 16, 2021",1.0,"Only recommend those who want to work for a company that only cares about deducting PTO during a natural disaster You get to learn more about cars Newer software system skill not neededSexist Japanese culture.Performance rating does not link to raise nor promotion.No work life balance.Employee benefit such as PTO and working level salary much worse than competitors, during natural disaster/massive power outage their only help for you is to let you know you need to deduct your PTO if cannot work full capacity."
"Dec 11, 2020",5.0,Perfect place to work but very low salary Good people and no backbiting and job guaranteeA lot Japanese bureaucracy and Senior managers relied alot on managers and do not followup
"Jan 14, 2021",4.0,"Great place to work Great pay, full time benefitsLong hours, Relocation required with some advancement positions"
"Jan 14, 2021",5.0,Great company with solid benefits. Great company with solid benefits. Wonderful employees.Red tape added unnecessary work.
"Jan 21, 2021",4.0,Ok company pay and benefits are niceHeavy workload and travel is consistant
"Jan 5, 2021",5.0,Great Company A couple that I won't talk about.Too many to list. Just need extra words to fill in the space
"Jan 19, 2021",5.0,Toyota Very good company to atSwing shift hard to adjust
"Jan 20, 2021",5.0,Great Good enviro. Also good benefitsDecent hours and can't complain
"Jan 11, 2021",5.0,"manufacturing job security, safety, security, pay, insurance, healthlocal management, shop consistency, communications, training, consistency"
"Jan 14, 2021",5.0,No lid Ample opportunity to grow your career.Large corporations aren't for everyone.
"Jan 15, 2021",5.0,Very good Nice Culture very good cultureNA NA NA AN NA
"Jan 16, 2021",4.0,Great Great it’s alright and decentNot the best not the worst
"Jan 12, 2021",4.0,It’s alright Good money . Nice people .Commute . 2nd shift hours .
"Jan 8, 2021",5.0,Best in auto Great place to learn and growDon’t always listen to people’s requests
"Jan 3, 2021",5.0,"Great company to work for Great benefits, good pay, team atmosphereHard on your body, with repetitive work"
"Mar 16, 2021",3.0,"No work life balance Great learning, great people, proud workNo work life balance. Management always under hires and expects you to work overtime"
"Jan 11, 2021",4.0,"Benefits Great benefits, great pay, great opportunitiesVery stressful and demanding job"
"Mar 29, 2021",3.0,Good place Good place to work reallyToo liberal need to stop discriminating against white men
"Mar 23, 2021",2.0,"Heartbreaking and Hopeful Paid overtime, pockets of great mentorshipExtremely toxic middle management and insidiously racist antics"
"Mar 24, 2021",3.0,Gone Good pay and benefits plus many moreThey are moving to GA
"Aug 23, 2019",4.0,"Overall Great Place to Work Overall Toyota is a great place to work. The company truly cares about the employees and wants to make the company a better place to work. The pay is good, benefits are fantastic, and coworkers are mostly great. It is mostly younger engineers at the R&D locations and that contributes to a relaxed work environment. I had 3 different managers in my tenure at Toyota and I liked all of them on a personal and professional level. Most employees and lower level management will help out anyone in need. Some interesting projects and career growth opportunities.1) The biggest negative to working at Toyota is the work life balance. This is dependent on department and role but overall if you are an engineer (especially in design), you will be working long hours. In many cases lower level managers are also working large amounts of overtime. There's too much work to go around. This creates a very negative atmosphere during projects and the feeling that there is never enough time to do a good job. The high workload is cyclical in nature so it's not constant but it does take a toll on personal life. 2) For younger engineers or engineers with little experience, there should be a mentormentee relationship. This would get rid of much of the waste that happens when someone new doesn't know how to complete certain tasks. There needs to be more direction given and expectations laid out."
"Mar 26, 2021",3.0,Team members Good salary for high school graduatesLong working hours. No opportunity to grow
"Jan 16, 2020",4.0,"Harassment From Management Great Company and Great BenefitsManagement  promotes a hostile workplace .Conduct is intentional, severe, recurring , pervasive  and interferes with the employee's ability to perform his/her job. HR is pro management .  The Hotline is not to protect the employees that are being harassed  just a  waste of time.   After the  investigation has come to a close management wins and the harassment just escalates trying to make you quit. Toyota is such a prestigious company but  has a blind eye when it comes to the mistreatment of their employees.  Why  are managers allowed to abuse their power ?  Harassment managers are not a reflection of what Toyota stands for . Why are they still in management positions ?"
"May 5, 2021",1.0,No work life balance Money keeps people working hereNo life work balance whatsoever
"Mar 14, 2021",1.0,"Toxic culture Tfs has awesome potential, challenging problems and some really smart employees.Too toxic90% contractors Low pay compared to industryToxic management, fiefdoms, platooning Questionable legal issues on mortality from executive levelMid level management was toxic and political"
"Mar 30, 2021",1.0,NOPE Discount on parts and laborCommission was a joke. Did double the work and barley saw any commission. Compare to the guys in the back just talked with techs and walk away with 3 to 4 thousand checks after taxes.
"Dec 23, 2020",4.0,OK Overtime pay is only pro over competitorPolitical Too many layers No work life balance PTO
"Dec 4, 2020",4.0,Overall great place to work Great employee benefits.Ongoing training Friendly work environment Diverse StaffNot much room for advancement Schedule is not really flexiblePoor work/ life balance
"Nov 18, 2020",5.0,Good place so far! Good place so far I am very impressed with management and training. I hope to advance my career here at Toyota I can't wait!None that I can think of so far!
"Dec 3, 2020",5.0,Reason for leaving Great pay and great retirement and health insurancePoor Management not ran the same as when I hired on 18 years ago
"Apr 26, 2021",1.0,bad company none to say but a jobeverything that you can think of
"Dec 4, 2020",4.0,Great place to work Great company morals. Good benefits and pay.Work is boring. Too much dependency on Japan counterparts. Lack of innovation opportunities.
"Dec 16, 2020",5.0,Good Good place to work at as a translatorLong hours during busy season
"Dec 8, 2020",5.0,"Great Company to work for Job role, environmental stewardship, benefits, future opportunitiesNavigating large company dynamics at times"
"Dec 14, 2020",4.0,Good employer Stable and every employee is well respectedCareer growth can be slow
"Feb 18, 2021",2.0,"If you are okay with being treated poorly work here Great Benefits, work life balanceUpper management is disconnected because lower management hides issues from them."
"Apr 19, 2021",1.0,"Ok It’s ok, not that greatNo opportunities for advancement at this company"
"Oct 23, 2020",5.0,"great company to work for Benefits are great, job security is great, I have never worked at a place that had more respect for people that I have had here.I hear it's slightly less compensation than other automotive manufacturers"
"Dec 2, 2020",5.0,Temp position Flexible and I enjoyed what I learned during my short tenureTemp position didn’t last long
"Feb 22, 2021",3.0,Great pay not a great place Pay is good benefits are also goodWork environment sucks everyone is cut throat
"Feb 26, 2021",3.0,ok it is up to u to go for itcan do better on many fronts
"Dec 3, 2020",4.0,Great company Great employees and the team culture is superbCould give better pay and other perks
"Mar 7, 2021",3.0,internship really nice campus and opportunitiesnot a very structured internship program
"Nov 10, 2020",4.0,Good company Great benefitsReliable sales/ long term employment Active ERGsMany team members Many leadership levels  may take a while for promotions
"Dec 3, 2020",5.0,"Great Company great pay and benefits plus hourslong hours, some weekends, hard work"
"Dec 5, 2020",4.0,Good Good job. Very busy. Lots of hours.Too many hours. No free time
"Dec 2, 2020",5.0,Great job The money is great opportunityHours are a lot to deal with
"Dec 1, 2020",5.0,Mechanic chalanging work enviriontment and new projects everydaycost of living in a big scity
"Nov 20, 2020",5.0,So far so good Great people and culture love it so farWork hrs unpredictable and weekend and late nights are expected
"Nov 20, 2020",5.0,"Good money and good insurance Not very many hard jobs, good pay, good insurance.Lots of wear and tear on body"
"Dec 4, 2020",5.0,"Good place Value, teamwork, honesty, leadership teamworkLarge organization, big, efficient, clean"
"Nov 28, 2020",4.0,Good paying Very good paying job with good benefitsYou can expect to work overtime most days.
"Dec 1, 2020",5.0,good company relaxing enviromonet wit bunch of benefitslow payment and too much requirement
"Nov 30, 2020",5.0,Great Jib Good Benefits and great team.No complaints. Great place to work.
"Feb 5, 2021",2.0,Just another company looking after their bottom line Some great people there to work forSome not so great people
"Nov 23, 2020",5.0,Great Company Great Company; they treat their employees well.The organization can be Really bureaucratic at times
"Feb 26, 2021",3.0,Good company Good company good pay and benefitsLong hours hard work no movement
"Nov 24, 2020",5.0,Good Stability is good never worried about layoffsFlat organization hard to move around and upward
"Feb 22, 2021",3.0,Very nice campus Good work life balance placeThere is nothing bad about this place
"Aug 8, 2020",4.0,"Production first, fast paced. Good work hours, amenities were great (onsite cafeteria for breakfast and lunch, and a ATM), lots of inclusion activities for everyone, fair pay and good benefits.Year by year moral has declined, production numbers kept increasing, favoritism, some managers only care about their numbers not the associates in their departments that they are responsible for (that was my personal view)."
"Nov 24, 2020",5.0,Ok Good benefits and comfortable positionA lot of hierarchy and moves slow
"Oct 14, 2020",5.0,"Great place to be Lots of opportunities to learn, they want to develop you for the long haulIf you are not actively seeking, you can get stagnant. Also, japanese style of management can be frustrating (consensus building)."
"Nov 21, 2020",5.0,Great company Great pay even better benefitsI have no complaints about this place
"Nov 21, 2020",5.0,Great The Benefits and pay are fantasticNone that I can think of
"Jan 19, 2021",3.0,"Engineer @ Toyota NA Headquarters Great company, amazing campus good people.Underutilized due to siloed aspect of enterprise. Almost always needed onsite, which, when required to commute, can cause additional stress, especially in DFW."
"Nov 14, 2020",5.0,Awesome Culture The best corporate culture I've been aroundWill take a while to advance
"Nov 20, 2020",4.0,Good Good security and good paySlow to act and heavy workloads
"Mar 3, 2021",1.0,Don’t do it! Excellent benefits. Ability to teleworkTraining was nothing compared to actual experience. Upper management rarely helps. You’re on your own. Excessive number of calls. Can’t take a breather.
"Jan 13, 2021",1.0,"Nightmare Working for auto industry, amazing campusToxic brutal place. Zero work life balance. Women are not treated well especially if they have children. Toxic work environment. They smile at you when they are angry."
"Jan 28, 2021",3.0,HR is shady in Mississippi Pay and benefits are goodHR department is not ethical. Rotating shifts
"Oct 22, 2020",5.0,"Great Job terrible shift rotation Great pay, Great retirement benefits,Rotate every 2 weeks from days to nightsBody never get adjusted"
"Oct 21, 2020",4.0,"What you expect Support from Japan. Many amenities on siteNot as committed to Lean Manufacturing practices, namely you rarely see engineers on the assembly line."
"Oct 28, 2020",4.0,Great Job Great Pay with a lot of benefitsPromotion is a difficult task at Toyota
"Oct 29, 2020",5.0,"Great company Flexible hours, great pay, good benefitsNone; no complaints as of yet"
"Jan 26, 2021",3.0,Great company You can advance at your own pace.Hiring process is drawn out.
"Nov 7, 2020",5.0,Great Good pay once you put time inNot too many at this time
"Feb 9, 2021",3.0,time good pay weekly and work.they keep on adding overtime.
"Oct 4, 2020",5.0,"Great culture, rough shifts The safety and improvement culture is the standard that other businesses try to achieve. Really good pay and benefits.Long hours, frequent weekend work, and two week rotational shifts"
"Nov 10, 2020",4.0,Good Money is good bonuses goodSecond shift can be rough
"Mar 12, 2019",5.0,"A company invested in its people and its future as a mobility company Good pay, GREAT benefits program,  great job security they really stand behind their core value of respect for people, and ultimately they just treat their employees really well.  They have so many opportunities for their employees to grow within the company whether that's volunteering with Toyota4Good activities,  joining a BPG and getting involved that way, attending the many events held for team members onsite (like the recent Toyota Team USA Day), or participating in things like the innovation fair or the newest competition, ""The Tank"".  There's no end to the opportunities here and as long as you take advantage of them, you will be able to grow in your career here and meet new people and find a home in Toyota.It's a large company, so you do have some of the bureaucratic red tape that can come with that, and slower decision making at times.  Their benefits for maternity leave & paternity leave could be improved as well as we see other companies really setting the bar in this space I think they recognize this but hoping to see this improve in the coming years."
"Jan 23, 2021",3.0,Assembly line review The pay is very goodToo many hours with rotating shifts. No work and personal life balance.
"Oct 25, 2020",5.0,Engineering in USA Strong ethic in working level managerWork life balance especially working lever project/group manager
"Oct 28, 2020",5.0,"Great Place to Work Safe, Diverse, inclusive, customer focusNo real cons at this time"
"Sep 1, 2020",4.0,Get out what you put in. One of the few places you can earn a living without any training and have a set schedule.Wear and tear on the body is a real concern. Have to work night shift for years if you want to move up at all.
"Jan 20, 2021",3.0,"Good but Great work, great people, definitely not bored with workDepending where you work, work life balance is really poor"
"Jan 23, 2021",3.0,Family work life Good place to work for money and environment.Family work balance a little difficult
"Dec 23, 2020",3.0,Overall great company to work for Great work culture and employee benefitsOvertime is a norm. Poor work and life balance. No promotions within Engineering department.
"Jan 22, 2021",3.0,favorits good pay they take care of youyou live there not good Worklife balance
"Sep 24, 2020",5.0,"Great Place to Work Benefits, culture, and support are unmatched!Too few positions become available for advancement. Lots of tenured people hold desired positions."
"Oct 22, 2020",4.0,"Good company Nice Work life Balance, good managementNot the best pays, benefits"
"Sep 13, 2020",5.0,"Can’t complain Never feared about my jobLong hours, lack of diversity, a lot of trumpers"
"Oct 22, 2020",5.0,"Toyota Great company, excellent work life balancePromotions can take a while"
"Oct 12, 2020",5.0,"Great place to work Great working environment and culture.None, it is really a great place to work."
"Oct 15, 2020",5.0,"Great People, great job Variety of work each daySome long days but not too many"
"Oct 15, 2020",5.0,"Great Place to work Respect for people, established companyTenure of employees makes advancement slow"
"Oct 7, 2020",5.0,Great company Good pay good management and good teamsUp and down Performance monthly due to sales
"Oct 18, 2020",4.0,Core Values/Professional Development competitive salarygood benefitsgood work environmentdifficult work/life balancetravel a lot
"Jan 6, 2021",3.0,Solid Great benefits are offered and a lot of room for diverse experience.Opportunities for growth and culture can be different.
"Jan 18, 2021",3.0,"Decent Flexibility, family environment, great co workersMicro management, not appreciated, undervalued"
"Oct 8, 2020",5.0,"Great pay Great pay, great atmosphere, great place to workLong hours, manual labor, swing shift."
"Jan 17, 2021",3.0,Toyota Great Company To work forMany Changes happening in the company
"Oct 5, 2020",5.0,Great Place Everything. Great company to work for.It was only part time when I was there.
"Jan 11, 2021",3.0,Maintenance Technician Pay and Benefits are greatShift Rotation can be tough
"Sep 8, 2020",4.0,"Toyota financial services Culture, stability, longevity, great facilities, and flexibilityAdvancement can he difficult.It takes a while to get converted from a contractor to a full time employee with benefits."
"Oct 1, 2020",4.0,nice job nice neat cool dandy retensionweekends hours pay could be better
"Sep 28, 2020",5.0,"Great company Core values, benefits and compensationstagnant opportunities, monotonous work load"
"Jan 3, 2021",3.0,"Vehicle performance Lean, six sigma, quality and performanceWork, work, work and work"
"Sep 14, 2020",4.0,Toyota Ok place to work for moneyAll the overtime and little family time
"Dec 8, 2020",3.0,Auto Mechanic Great Place to work and the work flow is steady.Long hours and low pay for a toyota dealership
"Sep 1, 2020",5.0,Great proud of working in one of the biggest motor companyhard and fast paced work environment
"Sep 1, 2020",4.0,Great place to work Great starting pay. Great benefitsA little far from home
"Aug 23, 2020",4.0,amazing work environment ability to move up from withinlong hours. I have worked up to a month without a day off
"Jul 13, 2020",5.0,"Great Company Great pay and benefits. Most managers and supervisors were great.Promotions in local branches were difficult if you were not willing to relocate. However, the branch offices are now closed and consolidated into service centers, so that roadblock may now be gone."
"Sep 7, 2020",5.0,Pretty good Really nice for a studentNot enough money to stay
"Nov 30, 2020",3.0,"Management has their problems to solve Flexible working options during COVIDWeird office culture, unfriendly to newbies"
"Dec 3, 2020",3.0,Tmmi Pay is Decent and benefitsShifts are not the greatest and length of being on nights
"Jul 20, 2020",4.0,Decent Fairly simple jobNot a lot to doEmployees are usually friendlyNo room for promotionsYou will see people being scammed with paying too much for a service or tricked into buying it when it is not needed.
"Nov 28, 2020",3.0,It’s ok if you know the right people Benefits and paySome people are goodPettyFavoritismInsurance keeps going up each year
"Aug 28, 2020",4.0,Good Was a good experience for meBetter communication and collaboration between teams
"Jul 12, 2019",1.0,"Agile Practitioners Stay Away! There are some really great agile people there. Unfortunately they aren’t able to do their jobs well due to the environment.Toyota does not practice agile, scrum or kanban or anything else lean or agile. Teams work waterfall in an agile environment. People are put in positions that don’t have the skill set for the role. Leadership has not bought into agile and no one is driving the transformation so there are no consequences for refusing to change. Their agile practice group does not coach leadership, scrum masters, product owners or anyone else. They spend time trying to justify their existence by creating PowerPoints and training modules.It’s not uncommon for the manager of the scrum team to be the Product Owner. Sometimes the PO is also a developer. Both of these situations cause conflict of interest and team dysfunction. Leadership does not try to remove organizational impediments. People have become complacent and just go with the status quo instead of trying to promote change and agility thinking.The company is deep rooted in project management type thinking. They don’t want scrum masters but project managers who know a little bit about scrum or have been SM certified. They track enormous amounts of data to generate reports to track progress instead of focusing on business value. They generate multiple roadmaps only to map them back to a project plan with specific dates. Leadership is command and control and trusts no one."
"Jul 20, 2020",4.0,"Good pay weird hours good benefits, good time off, and easy going co workersthe hours for the night shift is a weird mix between 2nd and 3rd shift."
"Sep 21, 2020",2.0,"NO Benefits, salary, lease program, tuition reimbursementNo work life balanceLimited opportunities for minorities and individuals not in their 20'sKids come in from college and are promoted, but they will not promote educated team members"
"Oct 8, 2020",3.0,"A stable place of employment Stable, consistent place of employment with good wages and benefitsContradicting mission statements of putting family first and the amount of overtime hours required"
"Aug 11, 2020",4.0,Pay Good pay and people to work withLong hours and little time
"Oct 22, 2020",3.0,Good benefits - very little home life balance. Really good healthcare benefits for all family members.Very little home life balance. Too much rotation of supervisors (almost every 6 months).
"Oct 18, 2020",3.0,Team environment but little room for growth There is a great team environmentThere is little room for growth
"Aug 7, 2020",4.0,yt goood for the best thingcommunication over the top man
"Jun 24, 2020",4.0,Company Puts People First Great benefits and compensation packageFlexibility to work from home and have off every other FridayExcellent culture with lots of events and things to doToo much bureaucracy and layers of management
"Nov 11, 2020",3.0,great place easy work but full daysnone really that i can think of
"Dec 13, 2020",1.0,Horrible Pay people terribly. It's like high school avoid at all costs. Will fire you over anythingEverything about this place is bad.
"Sep 17, 2020",2.0,"Passport Toyota Able to make a lot of money in a short time if you're willing to sacrifice work/life balanceManagement cared more about their quota then the individual salesman, they funnel majority good leads to 23 people, and really show favoritism"
"Jul 8, 2020",4.0,Architect TFS great benefits and good work life balancenone of them so far
"Jul 3, 2020",5.0,Stable company Stable hard working culture overtimeLong work hours communication with foreign company
"Jun 8, 2020",4.0,Okay job if you stay for a long time. Pay is good for my area.Not much time outside of work to have a life. Swing shifts every 2 weeks.
"Jan 15, 2020",1.0,"Toyota Financial Services Lease vehicles after 23 months.I knew within training that this was a terrible job. The trainer reported me to management and threatened to fire me over a misunderstanding. Instead of talking to me about it 1 on 1. Reported me to management and management threatened to fire me while still in training.    If you have an escalated call, good luck! None of the managers want to take these calls and will look for any reason to avoid it. You can't hang up on a customer or your fired. Raises/promotions are effected by customer reviews, even though it might not be your fault.   Just like every other call center job, it's a toxic environment where people will rat you out and talk behind your back.  The lease program takes 12 months to get access and another 34 to get your vehicle. When I turned in my leased vehicle on my final day, I had to wait two hours and the hr person made me wait two hours to leave. Stalled and made up excuses just to check the car. Even though everything was fine."
"May 31, 2020",4.0,this is a great place to begin your career time off and company vehicle uselong hours and endless reports
"May 26, 2020",5.0,Excellent Company to build your career Caring and challenging environment with a willingness to make the best products available.Can suffer from big company syndrome
"Dec 6, 2020",1.0,N/a Good pay increases regularly excellent benefitsHostile work environment people aren’t friendly
"Jul 3, 2020",5.0,Great company Great company to work forNone to report right now
"Jun 19, 2020",1.0,Smoke and Mirrors Benefits and job security despite personal performance.No growth or equal opportunity for women/minorities.
"May 30, 2020",4.0,"Easy and fun It’s not too hard or anything, just do as you’re told and you’re good.The heat can get to you"
"Jun 3, 2020",5.0,great company this company really values respect for peopleinternal culture battles between TEMA and TMS
"Apr 29, 2020",5.0,"Great Company Highly skilled co workers, committed to the culture, customer focused , long planning cycle & quick implementationcan be stressful to meet targets, silos exist in the organization,"
"Oct 3, 2020",2.0,Not good Really nothing good about working hereManagement is terrible everywhere they are all clowms
"Mar 1, 2020",4.0,Not as good as it was lots of interesting work in many departments; larger Toyota organization cares about doing the right thing; good pay and benefitspace of decisionmaking can be slow which is frustrating; affiliates in North America and Japan wield a lot of control and power;  since the move to Texas there has been an effort to weed out older/highly compensated employees
"Jul 24, 2020",3.0,"Experience Good money for someone in their early 20sThere’s not a time to take a breather for a brief moment, long hours plus the commute, can take a toll on the body no matter who you are"
"Oct 7, 2020",2.0,Toyota It’s ok to work atManagement is very strict sometimes
"Jun 8, 2020",4.0,Mechanic Good salary and team spirit. Friendship managementNone of coins from my point of view
"Jun 15, 2020",3.0,Good resume company to intern at Great people. Decent hours. Great HQRotational Program after graduation you're still treated as an intern. Great people but no networking to different sites.Management is basically owned by HR. So it doesn't matter if you please them. Really the boss you get determines you're life there. They treat contractors badly.
"May 5, 2020",5.0,"Great Company Lots of hours to be had and lots of room for growth if one stays with the companyIt can be overwhelming sometimes, especially with the weekend work."
"Aug 28, 2020",3.0,Stable and solid. Great team and staff! Office culture is a big plus hereSome of the higher execs were kind of arrogant but manageable.
"Jan 31, 2020",5.0,"Great Place To Work Excellent benefits, great pay structures, opportunities within, value of employees, commitment to people and environment. Super strong product in the market. Bright future outlook.changes in organization can be jarring, job duties can change adding much wider responsibility list, in experience in some management"
"Apr 14, 2020",4.0,"Typical large corporate structure stable, fair compensation, strong benefits, good cultureVery typical corporate structure, have to play the large corporate company game. Check all the boxes in each position to move up with minimal salary increases"
"Apr 27, 2020",4.0,Great place to work Good environment and people to work withNo room to grow and move up in the company
"Aug 28, 2020",2.0,Salary They have great Benefits for their employeesmicromanage horrible work schedule and management
"Aug 8, 2020",1.0,Micromanage Great place if you like to be micromanaged.  Being told when you can and can’t go to the bathroom or get water.  This place is for you.Car leasing options that have only gotten worse and more expensive over time.
"Aug 30, 2020",2.0,"Bullies Car benefits, car benefits, car benefitsPoor management, poor compensation, lack leadership improvement"
"Apr 21, 2020",5.0,"Good company to work for Above average pay, great benefits, promotion from withinTime as a temp before being hired in full time"
"Aug 24, 2020",3.0,123 good company to work forno over time paid at all
