,Date,Rating,ReviewText
867,"March 4, 2020",5,Ok Toyota is a great place to work. They have great benefits and great employees. The management team is absolutely wonderful. The company regularly let you know how appreciative they are for your services. Although job work/life balance he is at time is challenging but all around great place to work.
868,"March 3, 2020",2,"Watch yourself This company is pick and choose of who they wanna show favorites to, they don’t care about your family and they don’t care about you, you are just another number."
869,"March 2, 2020",5,"productive work place Helped customers with their automotive problems, drove customers to and from their homes while their vehicles were in the process of being fixed. Focused on giving the best customer service and pleasing the customer with the service that is being given to them."
870,"March 2, 2020",1,"Horrible Workpalce Stay Away!!!! Worked there for a year, attempted several jobs at Managers request, was never able to get a good quality position.  LOTS and LOTS of broken promises and the work environment is totally full of BEAN counter numbers oriented management. To much stress and way to much focus on THE NUMBERS not the CUSTOMERS....."
871,"February 29, 2020",4,"Toyota is a work place that I recommend to everyone Toyota is not only one of the best places to work, all workers stayed focused on what they're job was it didn't matter if it was offline work and they were actually running a machine, everyone was very prompt"
872,"February 28, 2020",5,Push to succeed Its all about what you put into it. Drive for more and set your goals. Ask for help and stay persistent. You can make this a career and it will change your life.
873,"February 28, 2020",5,Diversity I love working for Toyota. The company has a lot of diversity and celebrates diversity every month. The benefits are great and they reward their employees often. The only thing I did not like was that it was hard to climb the corporate ladder to become part of management.
874,"February 27, 2020",5,Pro resources will help get you in If you are going there to make a lot of money you will need to work a lot of overtime. Management is respectful. There is not a lot of room for advancement. But you can earn a decent living there if you are willing to work.
875,"February 27, 2020",1,"Not a supportive environment for worker It has the worse manager in Miami. they done support their staff, no training and they expect you to produce. Manager has favoritism and they will set the foundation for failure. The owner evaluate this managers by their productivity  and not by their group, they supervise production. if 2 of the 10 people do the numbers for them, thats all they need."
876,"February 27, 2020",2,fun place with tvs to watch fun place to work at not boring and the customers are friendly and nice to meet. the salespeople are fun to work with.they have direct deposit and that works out very well. don't know anything else to say except Toyota cars are good name brand cars
877,"February 26, 2020",3,"long hours long hours, no consideration for your well being,  you really never get hurt there, its always your fault.  The PA on sight is always on Toyotas side for the most part,  HR is another bias department on sight, not what you know is who you know..."
878,"February 26, 2020",5,good work place i have learnt a many great things working at this company. the work place is very good. A lot of new technology and a lot of scope to learn new things.
879,"February 24, 2020",4,Fantastic benefits Drug testing. Extensive interviewing process. Great place to advance and grow. Difficult physically. Plenty of overtime opportunities. Fantastic benefits package.
880,"February 24, 2020",5,"Excellent This is one of my best choice to work, excellent work culture friendly atmosphere lot  of opportunities to learn and grow.  Freedom on work is the highlight here."
881,"February 23, 2020",4,Good pay with good benefits Toyota is a good place to work for financial stability for you and your family. Job hours are a set schedule but daily overtime is pretty much standard
882,"November 17, 2020",5,Awesome workplace  I enjoy my job at Toyota. It is a great opportunity to work with great people and meet new clients.  You are free to work hard and get your job done I would recommend. 
883,"March 5, 2020",2,They only care about building cars They only care about Building cars they don’t care about the employees they say they are all about safety but if it involves stopping The line safety goes out the window
884,"March 4, 2020",5,Great place to work. I moved about an hour away and it was too far to drive everyday I ended up getting sick and pointing out and losing my job this is a great place to work the people are nice and friendly they give you all of the training that you need to succeed in your job position
885,"March 4, 2020",4,Good placebo work at Everyone here is friendly and always willing to help. Everyday was different as the customer were different. Some days were easier than others but overall the same.
886,"March 4, 2020",4,"Overall a great company to work for. Overall they are a great company to work for. Competitive pay, bonuses, and PTO/vacation days acquired monthly until you’ve reached 1 year. Work/life balance is poor."
887,"March 4, 2020",4,The work  is not hard i did like it. Just couldn't  speend time wirh my kids The pay is good it's not hard work I just didn't have time to spend with my kids. And being a father on his own with kids I had to be Abel to bee there more them what I was working there
888,"March 4, 2020",5,Ok Toyota is a great place to work. They have great benefits and great employees. The management team is absolutely wonderful. The company regularly let you know how appreciative they are for your services. Although job work/life balance he is at time is challenging but all around great place to work.
889,"March 3, 2020",2,"Watch yourself This company is pick and choose of who they wanna show favorites to, they don’t care about your family and they don’t care about you, you are just another number."
890,"March 2, 2020",5,"productive work place Helped customers with their automotive problems, drove customers to and from their homes while their vehicles were in the process of being fixed. Focused on giving the best customer service and pleasing the customer with the service that is being given to them."
891,"March 2, 2020",1,"Horrible Workpalce Stay Away!!!! Worked there for a year, attempted several jobs at Managers request, was never able to get a good quality position.  LOTS and LOTS of broken promises and the work environment is totally full of BEAN counter numbers oriented management. To much stress and way to much focus on THE NUMBERS not the CUSTOMERS....."
892,"February 29, 2020",4,"Toyota is a work place that I recommend to everyone Toyota is not only one of the best places to work, all workers stayed focused on what they're job was it didn't matter if it was offline work and they were actually running a machine, everyone was very prompt"
893,"February 28, 2020",5,Push to succeed Its all about what you put into it. Drive for more and set your goals. Ask for help and stay persistent. You can make this a career and it will change your life.
894,"February 28, 2020",5,Diversity I love working for Toyota. The company has a lot of diversity and celebrates diversity every month. The benefits are great and they reward their employees often. The only thing I did not like was that it was hard to climb the corporate ladder to become part of management.
895,"February 27, 2020",5,Pro resources will help get you in If you are going there to make a lot of money you will need to work a lot of overtime. Management is respectful. There is not a lot of room for advancement. But you can earn a decent living there if you are willing to work.
896,"February 27, 2020",1,"Not a supportive environment for worker It has the worse manager in Miami. they done support their staff, no training and they expect you to produce. Manager has favoritism and they will set the foundation for failure. The owner evaluate this managers by their productivity  and not by their group, they supervise production. if 2 of the 10 people do the numbers for them, thats all they need."
897,"February 27, 2020",2,fun place with tvs to watch fun place to work at not boring and the customers are friendly and nice to meet. the salespeople are fun to work with.they have direct deposit and that works out very well. don't know anything else to say except Toyota cars are good name brand cars
898,"February 26, 2020",3,"long hours long hours, no consideration for your well being,  you really never get hurt there, its always your fault.  The PA on sight is always on Toyotas side for the most part,  HR is another bias department on sight, not what you know is who you know..."
899,"February 26, 2020",5,good work place i have learnt a many great things working at this company. the work place is very good. A lot of new technology and a lot of scope to learn new things.
900,"February 24, 2020",4,Fantastic benefits Drug testing. Extensive interviewing process. Great place to advance and grow. Difficult physically. Plenty of overtime opportunities. Fantastic benefits package.
901,"February 24, 2020",5,"Excellent This is one of my best choice to work, excellent work culture friendly atmosphere lot  of opportunities to learn and grow.  Freedom on work is the highlight here."
902,"February 23, 2020",4,Good pay with good benefits Toyota is a good place to work for financial stability for you and your family. Job hours are a set schedule but daily overtime is pretty much standard
903,"November 17, 2020",5,Awesome workplace  I enjoy my job at Toyota. It is a great opportunity to work with great people and meet new clients.  You are free to work hard and get your job done I would recommend. 
904,"February 23, 2020",4,"Very Productive work environment. Building motors at the location on Pulaski Pike I did learn alot about motor parts.  I inspected parts before it got to the line for production.  Everything is so far to walk to, from parking lot to your workstation and cafeteria and insided bank."
905,"February 23, 2020",5,"fun good money, flexible schedule and good co-workers. Also had a great GSM who was patient and willing to teach new salesman, set you up to succeed no matter what."
906,"February 22, 2020",5,"Best place I've ever worked.  The people care. Extremely nice bosses.  All the overtime you could ask for. The training is the best around,  3 weeks training.  And 1 hour 15 minutes each day of PAID workout sessions during your first 3 weeks of training.  That helps you prepare for your job.  Get healthy and make lots of money.  Bonuses 2 times a year in the thousands. Lots of people driving brand new vehicles."
907,"February 21, 2020",5,"22 years of driving I have been working for Toyota for over 22 years. I was a truck driver for that company. I use to work at another trucking company as will, with a lot of driving records experiments"
908,"February 21, 2020",4,"Productive work & fun place. I've learned a lot from this company whether is technical, paper works. I met a lot of people my co worker, big boss, customers, I love to work in automotive industry because it is may passion."
909,"February 19, 2020",4,Productive workplace built on time efficiency Work place was fun and enjoyable if you enjoy cars. Work is based on time so you must be fast at what you do and then you can make a big impact. This can be great but can also backfire.
910,"February 19, 2020",5,Volunteer alot Good place to work and everyone is willing help out if you’re in need. Management was always will to help with any task. Could call at any time and would help where I was!
911,"February 19, 2020",3,"Toyota I would cold call nearly 400 per day and even wait for other customers to come. I leaned a lot about product knowledge and be able to impress customers with my knowledge. I got to go to Daytona Speedway for a private reveal of the new Toyota Camry, learn all the functions and features of it, then I got to race it on a autocross track! I got to drive the $83,000 Toyota Land Cruiser! Managers on some days ways was good and other days they were a pain where I ended up losing a sale do to how my boss negatively treated a customer. Too many sales reps at one location was a challenge."
912,"February 18, 2020",5,All about toyota Working at toyota was no hard job . everything was at a great paste .and everyone got alone fairly well .handling the car parts wasnt a big hassle .everything was easy to deal with and an awesome job .
913,"February 18, 2020",5,People tend to stay with the company for more than 10 yrs. When meeting your numbers its great to be awarded taken to dinner with other departs we are always reward as a group and taken to high end places. you get to dress up its really nice .
914,"February 18, 2020",4,"fun to work at great production pace fair amount of breaks I would recommend this job to anyone because they are friendly and warm welcoming however, they are great at making sure all employees get there jobs done well."
915,"February 17, 2020",4,"Good stable company that works to take care of its employees TMMI does take care of its employees (for the most part). The compensation is enough to live on as well as pay off loans. There are multiple opportunities for advancement and growth. Be careful about attendance. PTO can be difficult to use with all of their policies, but they do give you plenty of time off with two week long shutdowns and a couple of holidays."
916,"February 17, 2020",3,Nothing. Because still empliyed currently Nothing can be said while currently still employed due contractual agreement with company. No information can said on this question under termination of employment.
917,"February 17, 2020",4,"Pay and Benefits are good. This company has an on site gym, bank, pharmacy and childcare. The pay and health benefits are good. There are also clubs you can become part of. They do provide an annual family day (usually to Kings Island)."
918,"February 17, 2020",5,"Great place to work I enjoyed working at TIEM. They have various activities throughout the year that are family friendly. They also have the best health insurance I have found. Onsite med-center/pharmacy, state of the art workout facility and ample opportunity for over time. The work/life balance could be better but it ultimately depends on what department you are in vs how much over time you work from day to day."
919,"February 14, 2020",4,"Old school company trying to catch up Overall a great company with a lot of influence in its industry.  Definitely a slow moving company that feels old school in its culture.  Felt like it was trying to catch up to the new ""Silicon Valley"" style of management."
920,"February 14, 2020",4,"Great company, great product. A good culture to work for. I really liked working there. My problem was my supervisor who never made an effort to connect with me. I made the effort but was rebuffed. And very little options for me to move elsewhere in the company."
921,"February 14, 2020",5,Little care for employees Full commission postitions with no concern about whether employees can make a living. Very little advertising to ensure a consistent working environment. Cheap.
922,"February 13, 2020",1,"Don’t work there very rude and unfair managers. They don’t care how they treat they’re employees or how they talk to them. They make them work while they’re sick, stating they will get fired if they try to use a drs note as an excuse (when we’re told we HAVE to receive a note from dr to GET time off to feel better) and then wonder why I keep messing up throughout the day."
923,"February 12, 2020",5,"Professional Great company, good money, professional atmosphere. Clean work space, friendly people. Great work hours, great break room. Great bosses and co workers."
924,"November 17, 2020",5,Awesome workplace  I enjoy my job at Toyota. It is a great opportunity to work with great people and meet new clients.  You are free to work hard and get your job done I would recommend. 
925,"February 23, 2020",4,"Very Productive work environment. Building motors at the location on Pulaski Pike I did learn alot about motor parts.  I inspected parts before it got to the line for production.  Everything is so far to walk to, from parking lot to your workstation and cafeteria and insided bank."
926,"February 23, 2020",5,"fun good money, flexible schedule and good co-workers. Also had a great GSM who was patient and willing to teach new salesman, set you up to succeed no matter what."
927,"February 22, 2020",5,"Best place I've ever worked.  The people care. Extremely nice bosses.  All the overtime you could ask for. The training is the best around,  3 weeks training.  And 1 hour 15 minutes each day of PAID workout sessions during your first 3 weeks of training.  That helps you prepare for your job.  Get healthy and make lots of money.  Bonuses 2 times a year in the thousands. Lots of people driving brand new vehicles."
928,"February 21, 2020",5,"22 years of driving I have been working for Toyota for over 22 years. I was a truck driver for that company. I use to work at another trucking company as will, with a lot of driving records experiments"
929,"February 21, 2020",4,"Productive work & fun place. I've learned a lot from this company whether is technical, paper works. I met a lot of people my co worker, big boss, customers, I love to work in automotive industry because it is may passion."
930,"February 19, 2020",4,Productive workplace built on time efficiency Work place was fun and enjoyable if you enjoy cars. Work is based on time so you must be fast at what you do and then you can make a big impact. This can be great but can also backfire.
931,"February 19, 2020",5,Volunteer alot Good place to work and everyone is willing help out if you’re in need. Management was always will to help with any task. Could call at any time and would help where I was!
932,"February 19, 2020",3,"Toyota I would cold call nearly 400 per day and even wait for other customers to come. I leaned a lot about product knowledge and be able to impress customers with my knowledge. I got to go to Daytona Speedway for a private reveal of the new Toyota Camry, learn all the functions and features of it, then I got to race it on a autocross track! I got to drive the $83,000 Toyota Land Cruiser! Managers on some days ways was good and other days they were a pain where I ended up losing a sale do to how my boss negatively treated a customer. Too many sales reps at one location was a challenge."
933,"February 18, 2020",5,All about toyota Working at toyota was no hard job . everything was at a great paste .and everyone got alone fairly well .handling the car parts wasnt a big hassle .everything was easy to deal with and an awesome job .
934,"February 18, 2020",5,People tend to stay with the company for more than 10 yrs. When meeting your numbers its great to be awarded taken to dinner with other departs we are always reward as a group and taken to high end places. you get to dress up its really nice .
935,"February 18, 2020",4,"fun to work at great production pace fair amount of breaks I would recommend this job to anyone because they are friendly and warm welcoming however, they are great at making sure all employees get there jobs done well."
936,"February 17, 2020",4,"Good stable company that works to take care of its employees TMMI does take care of its employees (for the most part). The compensation is enough to live on as well as pay off loans. There are multiple opportunities for advancement and growth. Be careful about attendance. PTO can be difficult to use with all of their policies, but they do give you plenty of time off with two week long shutdowns and a couple of holidays."
937,"February 17, 2020",3,Nothing. Because still empliyed currently Nothing can be said while currently still employed due contractual agreement with company. No information can said on this question under termination of employment.
938,"February 17, 2020",4,"Pay and Benefits are good. This company has an on site gym, bank, pharmacy and childcare. The pay and health benefits are good. There are also clubs you can become part of. They do provide an annual family day (usually to Kings Island)."
939,"February 17, 2020",5,"Great place to work I enjoyed working at TIEM. They have various activities throughout the year that are family friendly. They also have the best health insurance I have found. Onsite med-center/pharmacy, state of the art workout facility and ample opportunity for over time. The work/life balance could be better but it ultimately depends on what department you are in vs how much over time you work from day to day."
940,"February 14, 2020",4,"Old school company trying to catch up Overall a great company with a lot of influence in its industry.  Definitely a slow moving company that feels old school in its culture.  Felt like it was trying to catch up to the new ""Silicon Valley"" style of management."
941,"February 14, 2020",4,"Great company, great product. A good culture to work for. I really liked working there. My problem was my supervisor who never made an effort to connect with me. I made the effort but was rebuffed. And very little options for me to move elsewhere in the company."
942,"February 14, 2020",5,Little care for employees Full commission postitions with no concern about whether employees can make a living. Very little advertising to ensure a consistent working environment. Cheap.
943,"February 13, 2020",1,"Don’t work there very rude and unfair managers. They don’t care how they treat they’re employees or how they talk to them. They make them work while they’re sick, stating they will get fired if they try to use a drs note as an excuse (when we’re told we HAVE to receive a note from dr to GET time off to feel better) and then wonder why I keep messing up throughout the day."
944,"February 12, 2020",5,"Professional Great company, good money, professional atmosphere. Clean work space, friendly people. Great work hours, great break room. Great bosses and co workers."
945,"November 17, 2020",5,Awesome workplace  I enjoy my job at Toyota. It is a great opportunity to work with great people and meet new clients.  You are free to work hard and get your job done I would recommend. 
946,"February 12, 2020",5,good place to work good place to learn new things and be part of a team practice getting into a routine and try things ive never done with good leaders to teach me along the way
947,"February 11, 2020",2,Favoritisms Not fair with sick time and vacation .. company need to be more employee friendly and not just worrying about the number of engines produce... focus on employees and safety
948,"February 11, 2020",5,Fun place to work It was a very fun place to work environment was relaxing my co-workers were excellent workers and management was excellent and doing their job was excellent in doing their job
949,"February 10, 2020",4,Overall good place to work Growing company with good pay and benefits.  Opportunities to learn multiple jobs and develop across the organization.  Good culture with a continued focus on people.
950,"February 9, 2020",3,"Good for new graduates Toyota loves their co-OP program and will hire previous co-ops. Toyota is all about the young generation. The hiring process in general is terrible. Management level support varies by person. Some are great, some are not."
951,"February 8, 2020",1,"Great job for the numb and thoughtless Worst call center.  Yes pay and benefits are great.  They do NOT care about you.  Your success is only measured in how long you have been there, not your achievements or numbers.  Customer service is managed by an overgrown cheerleader.  Don't you dare suggest they change anything.  For a company who prides themselves in going aces their work is sure going backwards"
952,"February 8, 2020",5,"Productive, nice employees Great place to work. Beautiful building. Encourage to improve and move up. Loved working with most of the employees and loved the workplace culture as defined by Toyota...especially Work together, Rise together."
953,"February 7, 2020",5,N/a Love the job great place to be lots of opportunities great health benefits management always encouraging to do better an improve an just a great energy all around
954,"February 7, 2020",3,Fair They have rotated schdule they have good security the environment is good the managent is fair the paid is fair some of the people is nice and some is not
955,"February 7, 2020",1,Hostile work environment The owner treats her employees horrible. If a mistake is made she says you’re stupid takes work away from you & passes it off to another employee. She is constantly behind on bills & check signing.
956,"February 7, 2020",2,"Great Pay, Awful Culture & Management Management is not inclusive, the culture is strange almost like a cult. You are just a number, with basically no individuality. Pay is great, work has no real purpose or benefit."
957,"February 6, 2020",2,"Impacted by Move Toyota used to be a great company to work for but has changed a lot, undergoing much change, from the move from California to Texas.   Employees are typically very good and professional."
958,"February 6, 2020",5,"good place a good place to work at, management is great! Team leaders are really helpful and really watch your back and always make sure you good . if you needed days off your team leaders took care of you."
959,"February 6, 2020",1,"toyota I was not happy working there at all, there was a lot of questionable things going on there, the managers were not helpful with learning and training, they were only for themselves"
960,"February 6, 2020",5,I enjoy working here but I’m looking to advance my career Looking to make a change that will help me grow a companies service department I have taken the department where I currently in from only grossing 200k in customer pay gross to about 387k
961,"February 5, 2020",5,"Best Employer Ever Toyota is a very good place to work Your hard work, drive, and dedication do not go unnoticed. They are an equal opportunity employer and promotes from within."
962,"February 5, 2020",3,Long hours Car sales can be a lot to handle and can be very stressful on one’s family. If you do not sell the certain number of cars in a month you can and will be fired.
963,"February 5, 2020",4,Management wants you to succeed My position at Toyota allowed me to obtain knowledge of Internet sales on another level. The management staff ensured my success by sending me to neccessary training to sharpen my skills.
964,"February 5, 2020",5,Good place to work Good place to work with great pay and benefits just takes a long time to get dayshift and can take a long time to get full time and climb the ladder!!
965,"February 4, 2020",3,A highly political environment without much job satisfaction A company in continuous transition still looking to realize the benefits of relocating corporate headquarters while merging the sales and engineering cultures.
966,"November 17, 2020",5,Awesome workplace  I enjoy my job at Toyota. It is a great opportunity to work with great people and meet new clients.  You are free to work hard and get your job done I would recommend. 
967,"February 12, 2020",5,good place to work good place to learn new things and be part of a team practice getting into a routine and try things ive never done with good leaders to teach me along the way
968,"February 11, 2020",2,Favoritisms Not fair with sick time and vacation .. company need to be more employee friendly and not just worrying about the number of engines produce... focus on employees and safety
969,"February 11, 2020",5,Fun place to work It was a very fun place to work environment was relaxing my co-workers were excellent workers and management was excellent and doing their job was excellent in doing their job
970,"February 10, 2020",4,Overall good place to work Growing company with good pay and benefits.  Opportunities to learn multiple jobs and develop across the organization.  Good culture with a continued focus on people.
971,"February 9, 2020",3,"Good for new graduates Toyota loves their co-OP program and will hire previous co-ops. Toyota is all about the young generation. The hiring process in general is terrible. Management level support varies by person. Some are great, some are not."
972,"February 8, 2020",1,"Great job for the numb and thoughtless Worst call center.  Yes pay and benefits are great.  They do NOT care about you.  Your success is only measured in how long you have been there, not your achievements or numbers.  Customer service is managed by an overgrown cheerleader.  Don't you dare suggest they change anything.  For a company who prides themselves in going aces their work is sure going backwards"
973,"February 8, 2020",5,"Productive, nice employees Great place to work. Beautiful building. Encourage to improve and move up. Loved working with most of the employees and loved the workplace culture as defined by Toyota...especially Work together, Rise together."
974,"February 7, 2020",5,N/a Love the job great place to be lots of opportunities great health benefits management always encouraging to do better an improve an just a great energy all around
975,"February 7, 2020",3,Fair They have rotated schdule they have good security the environment is good the managent is fair the paid is fair some of the people is nice and some is not
976,"February 7, 2020",1,Hostile work environment The owner treats her employees horrible. If a mistake is made she says you’re stupid takes work away from you & passes it off to another employee. She is constantly behind on bills & check signing.
977,"February 7, 2020",2,"Great Pay, Awful Culture & Management Management is not inclusive, the culture is strange almost like a cult. You are just a number, with basically no individuality. Pay is great, work has no real purpose or benefit."
978,"February 6, 2020",2,"Impacted by Move Toyota used to be a great company to work for but has changed a lot, undergoing much change, from the move from California to Texas.   Employees are typically very good and professional."
979,"February 6, 2020",5,"good place a good place to work at, management is great! Team leaders are really helpful and really watch your back and always make sure you good . if you needed days off your team leaders took care of you."
980,"February 6, 2020",1,"toyota I was not happy working there at all, there was a lot of questionable things going on there, the managers were not helpful with learning and training, they were only for themselves"
981,"February 6, 2020",5,I enjoy working here but I’m looking to advance my career Looking to make a change that will help me grow a companies service department I have taken the department where I currently in from only grossing 200k in customer pay gross to about 387k
982,"February 5, 2020",5,"Best Employer Ever Toyota is a very good place to work Your hard work, drive, and dedication do not go unnoticed. They are an equal opportunity employer and promotes from within."
983,"February 5, 2020",3,Long hours Car sales can be a lot to handle and can be very stressful on one’s family. If you do not sell the certain number of cars in a month you can and will be fired.
984,"February 5, 2020",4,Management wants you to succeed My position at Toyota allowed me to obtain knowledge of Internet sales on another level. The management staff ensured my success by sending me to neccessary training to sharpen my skills.
985,"February 5, 2020",5,Good place to work Good place to work with great pay and benefits just takes a long time to get dayshift and can take a long time to get full time and climb the ladder!!
986,"February 4, 2020",3,A highly political environment without much job satisfaction A company in continuous transition still looking to realize the benefits of relocating corporate headquarters while merging the sales and engineering cultures.
987,"November 17, 2020",5,Awesome workplace  I enjoy my job at Toyota. It is a great opportunity to work with great people and meet new clients.  You are free to work hard and get your job done I would recommend. 
988,"February 4, 2020",1,"Management sucks Company plays favorites, its the buddy system within management...Team members no longer matter in the operation of the plant, tm's are treated like objects instead of human beings and the all mighty dollar is what matters most, team member moral is at an all time low and has gotten to the point tm's could care less about the product they build"
989,"February 3, 2020",5,"Fun workplace and productive Toyota is very nice company,nice boss and management.I enjoyed working at Toyota because it is very challenging.Very nice service you can meet different kinds of people and you will learn to them also."
990,"February 3, 2020",5,"Empresa ótima para trabalhar. Uma ótima empresa, que reconhece o trabalho de seus colaboradores com benefícios e salários justos."
991,"February 3, 2020",5,Excellent Very professional ...  You can definitely build a strong career at Toyota of Hollywood ... #1 Toyota Dealership in the Southeast United States ... 1500 Toyota's in Stock ... This is the Best Dealership to work for ... Excellent Pay ... Non-Stop Business ... Toyota of Hollywood sells over 1000 Toyota per Month ... How can you go wrong ? ... You Can't :)
992,"February 3, 2020",5,really good place to work at had to rotate shifts two weeks days and two weeks nights 630 to 630 with the same people everyday started to see them as family really nice people  and group leaders were always good
993,"February 2, 2020",3,"Great overall place to work. Great benefits, jobs not so bad. Very hard to have time outside of working though. Wouldn't recommend to anyone with kids Always come in with a good attitude. Speak to everyoneListen to what they tell you, the company does care.You can love anywhere you want if you'll put the work in."
994,"February 1, 2020",5,Great job Good job if your looking for a career..they teach u a lot about how they make their cars as well as working as a team .. They want for all their employees to succeed
995,"February 1, 2020",4,N/a Toyota of killeen was a great place to work in my opinion. They always stayed busy and the peope were great to work with. They treat their employees well
996,"February 1, 2020",3,"Ups and down Managenemets are horrible. None of them have any idea how to run the business and only agree on whatever the big boss says. High turn over rate. Stressful environment and always short on staff. Customers are entitiled, rude, racist, and ignorant."
997,"January 29, 2020",3,Good work place A very good job to work at just a lot of drama and hard work I love my job I’m just looking for something more chill and more for women I cleaned the whole factory.
998,"January 29, 2020",4,"Simple job with enjoyable coworkers This is not a difficult job and it does not apply the skills I currently posses as a mechanical engineering student. However, I do enjoy this job because it does not require me to apply myself, which is nice after a week of schooling."
999,"January 29, 2020",4,Fun place to work with cool products I enjoyed working at Toyota. The work I was doing was a little boring at times but I was able to learn a lot. They have great systems in place for documenting your work and being able to sell yourself.
1000,"January 29, 2020",1,"85 percent contractors. Can’t trust management. Very micro-managed on motor side.  They are majority of contractors and very difficult to convert to full-time.  Come end of fiscal year in March, many are budget cut"
1001,"January 28, 2020",2,"Pays is excellent.  Job is not. They pay very well.  Other than that, this job is terrible.  The management team is untrustworthy.  You are held responsible for moving targets.  Very inconsistent with how everyone is treated."
1002,"January 27, 2020",5,Fantastic Company.  Support from all levels of management. Everyone works with one goal in mind and that is to become the best company to work for in the world.  The support you receive from all levels of the organization never stops - always looking to improve.  This improvement maybe the smailest of things to multi-million dollar savings.
1003,"January 25, 2020",4,The way people are treated They are not good with working on how workers feel and their human resources won't do anything about it and the quality they lack is understand how others treat and how their business is being ran how it can be fixed to satisfy the customer
1004,"January 25, 2020",5,Toyota is a great career opportunity I have enjoyed working for Toyota so far except for the swing shift. It is a great career opportunity for anyone just starting in a work environment. Great pay and great benefits.
1005,"January 24, 2020",4,"Good work if you crave overtime It's an honest and can be at times fun to work at. Temperature wise during the summer can get a little unbearable. It's a nice schedule working Monday through Friday, though they can at times mandatory Saturdays for production and also have you come in 4 hours early on Sunday nights for third shift. Can be difficult at times if you have an active social life."
1006,"January 24, 2020",2,Its a good company I got pulled away bc of a previous job obligation bc of government work and wasnt able to give proper notice now I cant get hired back. It's real bad bc this company is looking for good people to work
1007,"January 23, 2020",3,Work life balance Work life balance and lack of advancement opportunities without having to relocate. Manager lacked decision making and support for challenges.  Workload very high and stressful.
1008,"November 17, 2020",5,Awesome workplace  I enjoy my job at Toyota. It is a great opportunity to work with great people and meet new clients.  You are free to work hard and get your job done I would recommend. 
1009,"February 4, 2020",1,"Management sucks Company plays favorites, its the buddy system within management...Team members no longer matter in the operation of the plant, tm's are treated like objects instead of human beings and the all mighty dollar is what matters most, team member moral is at an all time low and has gotten to the point tm's could care less about the product they build"
1010,"February 3, 2020",5,"Fun workplace and productive Toyota is very nice company,nice boss and management.I enjoyed working at Toyota because it is very challenging.Very nice service you can meet different kinds of people and you will learn to them also."
1011,"February 3, 2020",5,"Empresa ótima para trabalhar. Uma ótima empresa, que reconhece o trabalho de seus colaboradores com benefícios e salários justos."
1012,"February 3, 2020",5,Excellent Very professional ...  You can definitely build a strong career at Toyota of Hollywood ... #1 Toyota Dealership in the Southeast United States ... 1500 Toyota's in Stock ... This is the Best Dealership to work for ... Excellent Pay ... Non-Stop Business ... Toyota of Hollywood sells over 1000 Toyota per Month ... How can you go wrong ? ... You Can't :)
1013,"February 3, 2020",5,really good place to work at had to rotate shifts two weeks days and two weeks nights 630 to 630 with the same people everyday started to see them as family really nice people  and group leaders were always good
1014,"February 2, 2020",3,"Great overall place to work. Great benefits, jobs not so bad. Very hard to have time outside of working though. Wouldn't recommend to anyone with kids Always come in with a good attitude. Speak to everyoneListen to what they tell you, the company does care.You can love anywhere you want if you'll put the work in."
1015,"February 1, 2020",5,Great job Good job if your looking for a career..they teach u a lot about how they make their cars as well as working as a team .. They want for all their employees to succeed
1016,"February 1, 2020",4,N/a Toyota of killeen was a great place to work in my opinion. They always stayed busy and the peope were great to work with. They treat their employees well
1017,"February 1, 2020",3,"Ups and down Managenemets are horrible. None of them have any idea how to run the business and only agree on whatever the big boss says. High turn over rate. Stressful environment and always short on staff. Customers are entitiled, rude, racist, and ignorant."
1018,"January 29, 2020",3,Good work place A very good job to work at just a lot of drama and hard work I love my job I’m just looking for something more chill and more for women I cleaned the whole factory.
1019,"January 29, 2020",4,"Simple job with enjoyable coworkers This is not a difficult job and it does not apply the skills I currently posses as a mechanical engineering student. However, I do enjoy this job because it does not require me to apply myself, which is nice after a week of schooling."
1020,"January 29, 2020",4,Fun place to work with cool products I enjoyed working at Toyota. The work I was doing was a little boring at times but I was able to learn a lot. They have great systems in place for documenting your work and being able to sell yourself.
1021,"January 29, 2020",1,"85 percent contractors. Can’t trust management. Very micro-managed on motor side.  They are majority of contractors and very difficult to convert to full-time.  Come end of fiscal year in March, many are budget cut"
1022,"January 28, 2020",2,"Pays is excellent.  Job is not. They pay very well.  Other than that, this job is terrible.  The management team is untrustworthy.  You are held responsible for moving targets.  Very inconsistent with how everyone is treated."
1023,"January 27, 2020",5,Fantastic Company.  Support from all levels of management. Everyone works with one goal in mind and that is to become the best company to work for in the world.  The support you receive from all levels of the organization never stops - always looking to improve.  This improvement maybe the smailest of things to multi-million dollar savings.
1024,"January 25, 2020",4,The way people are treated They are not good with working on how workers feel and their human resources won't do anything about it and the quality they lack is understand how others treat and how their business is being ran how it can be fixed to satisfy the customer
1025,"January 25, 2020",5,Toyota is a great career opportunity I have enjoyed working for Toyota so far except for the swing shift. It is a great career opportunity for anyone just starting in a work environment. Great pay and great benefits.
1026,"January 24, 2020",4,"Good work if you crave overtime It's an honest and can be at times fun to work at. Temperature wise during the summer can get a little unbearable. It's a nice schedule working Monday through Friday, though they can at times mandatory Saturdays for production and also have you come in 4 hours early on Sunday nights for third shift. Can be difficult at times if you have an active social life."
