,Date,Stars,Review
278, 10 months ago,3,The Ford Escapes are a decent car. It reminds me of the Rav 4 from Toyota with its body style and amount of space. I'm a Toyota girl through and through though.
279, 10 months ago,5,Look I've had this car for 5 years!! She was born in 01 and her name is Sheila and she's got 401200 miles on her she burns oil like its her day job....and my kids have destroyed the inside but she reliable  and hasn't quit on me yet most of her problems now are just from old age and a lot of wear obviously🙄 but I still drive her till this day! she's got alot of life left in her too and pretty good on gas. the back seat folds down for extra storage space for hauling bigger stuff . I've fit a washer and dryer in the back at once and still packed stuff in there im fixing to retire her tho but I'm going to get a new version of the escape 😊
280,10 months ago,5,"Loved my Mustang GT 5.0 while I had it. It was fast, sleek, beautiful inside and out. It came with a lot of options. I was struck by an semi-truck vehicle while driving on the interstate and it had amazing control allowing for me to get myself to safety with little injury. I'd say it held up to that far better than I could have hoped and only a few stitches for the worse. Will definitely buy again."
281, 10 months ago,5,Au top! Je vous la conseille à 10000% pour les intéressés vraiment woow pour allez ou vous voulez c’est  vraiment très pratique !
282, 10 months ago,4,"It’s amazing car I love it I have there before 3 years , Good in terms of fuel economy and light for me"
283, 10 months ago,4,Cute small affordable car. Something I would purchase as a starter car. Basic features but overall comfortable and functional design. Nice option if you want to try out the Ford brand for your new car.
284,10 months ago,5,Love it! Love it!  It was great. Great to travel in comfortable  svae alot of gas. I would travel  in in on again
285, 10 months ago,5,They are ok I’m not a fan of a ford. My expedition I had gave me nothing but promblems.
286, 10 months ago,5,Rides nicely. Not a Ford fan but if i was I would probably get this car as it’s nice in size and drives very smoothly and it’s comfy
287,10 months ago,4,"Its alright, goes from a to b thats for sure. Wish I would have gotten the newer model. But the 2015 has all the newer things you would need in a car. I would have maybe looked into having the seat tuck into something so it can be fully loaded but things will just have to sit on top."
288, 10 months ago,5,"This is for a 2015 Mustang ecoboost but this app doesn’t have a Mustang listed. I adored this car! From the luxe interior to the turbo whine it was an amazing car! I had just about every option on it. I wish I could’ve bought it when my lease was up, but the dealership didn’t want to work with me. I still miss this car!!"
289, 10 months ago,4,"The 2020 Ford Fusion Energi Hybrid is a plug in.  It goes approximately 15 mi. before it needs to use any gasoline. Very smooth and silent ride on battery.  The seats are roomy in the front and back.  One of the biggest reasons I wanted  this car is for the comfort of the seats. They have great lumbar support which is adjustable.  Also the seats in front have adjustable heat and ventilation, which is wonderful!  Not sure if that is standard or not.  Steering wheel can also be heated.  Only complaint would be with the navigation, not always accurate."
290, 10 months ago,5,So I absolutely love my car. I have had it for 2.5 years and still love it but the sync on it messes up a lot to where it won't connect to my phone and that will last a few days then it will start magically working again. Other then that I love it. I get good gas mileage.
291, 10 months ago,3,I wasn’t the biggest fan of this car. It is a fairly comfortable ride as a passenger but it doesn’t have many creature comforts. I also don’t personally like the appearance of this car. I would say however it would be a great family car.
292, 10 months ago,4,"I have had my 2015 Ford Escape for almost 6 years and it has been one of my favorite cars. It is the perfect size for our family of three, with plenty of room in the backseat and the trunk. I was also able to get a panoramic sunroof in the model I have, and that has made all the difference in feeling like it is a great size. The only major complaint I have is that the 4WD is ""intuitive"" so there is no way for me to turn it on/ensure it stays on. "
293, 10 months ago,5,I love this car. My only issue has been the transmission issues but since the recall and the replacement it hasent been an issue I’ve had this  car since 2014 and it’s still goin. Take care of your car and it will last you a long time. This car has over 300000 miles and still going strong. Keeps going and I love it
294, 10 months ago,3,It was an ok car a little to small for me. But it drove good. And gas mileage wasnt bad. It JUST wasnt a chevy
295, 10 months ago,5,"I have always been a fan of Fords, they have been around forever which speaks for itself and have always been very dependable to me.  The fusion is a really nice car, its larger on the inside and has a smooth ride.  If you are looking for a car over a SUV this may be a good option - again, they are dependable and look great too"
296, 10 months ago,5,"I love my 2011 Grey XLT Ford Escape! It includes air conditioning, cruise control, a four-speaker stereo system with an auxiliary audio input jack, and Ford's MyKey system, which allows you to set speed and volume limits for secondary drivers. It includes a leather-wrapped steering wheel with secondary audio controls, satellite radio, a six-speaker stereo system, a moon roof, and a dual-zone automatic climate control.  
My XLT sits five people comfortably and has cloth upholstery and a six-way power-adjustable driver’s seat. Its rear cargo space has a liftgate with a flip-up glass.   
The 2011 Escape has a smooth ride and handles beautifully. It has a 240-horsepower V6 engine. Unless you plan on towing, the engine gets the job done in most situations. The Towing Capacity of my Escape can tow up to 3,500 pounds when properly equipped.   
With front-wheel drive and a six-speed automatic transmissions, my Ford Escape returns 21 mpg in the city and 27 mpg on the highway gas mileage. The four-wheel-drive loses 1 mpg in both the city and highway driving.   
If your wanting a nice used SUV, this is the vehicle to get. I’ve had it since 2018 and have had no problems with it. "
297, 10 months ago,5,Patty (that’s what I named her) is the tried and true! 2 years without any problems at all. Come from a Ford family and will always drive a Ford! CarPlay is my favourite feature.
298, 10 months ago,3,"Love my car but I constantly get those recall notices and they scare me! However, it has good mileage and it’s a great traveling car!"
299, 10 months ago,5,I have the 2013 ford edge for about 5 years and i love it. It drives soo smooth and the alot to leg space. It comes with a big sunroof and lots of trunk space. The pickup on the suv is amazing. I basically never need to put it on sports for pickup. Iove it.
300, 10 months ago,4,This car gets us from point a to point b without any issues. It fits all of our equipment perfectly. Seats fold down which gives room to move larger items. The gas mileage on this Ford focus is great we can drive two hours away and back on a tank and a half.
301, 10 months ago,4,"I’ve driven my 2010 Focus pretty much every day for the past 3.5 years and rarely have I had any issues with it. It gets fairly good gas mileage, and as long as you keep up on maintenance, it’s a great car!"
302, 10 months ago,5,"This was a great car! Mine was a few years old, but I felt extremely safe in it and could fit tons of stuff — friends, gear, etc."
303, 10 months ago,5,I’ve been driving my 2009 Ford Escape for 5 years now and she is a really reliable car. I would make it more rust proof though for sure and I bought mine used for 7000 so they are actually quite affordable make sure you get 4x4
304, 10 months ago,5,My parents use to have a black ford focus with RED INTERIOR! It was so nice and clean! It was a smaller car but it was so nice!
305, 10 months ago,5,"This is my moms car and i drive it sometimes. I love this car, really comfortable and i can’t wait till i get my licence so i can get my own!"
306, 10 months ago,5,"It's a great little car. I have a manual transmission and it has been fun. It gets better than average gas mileage, and doesn't cost a lot of money to fill the tank."
307,10 months ago,5,Responsible good first car not too expensive ￼and good for every day tasks not too expensive to run
308, 10 months ago,4,"Tuve un ford fiesta 2004 sin cajuela y era bastante buen carro, era bastante amplio para ser el carro más chico en ford en ese momento, y un carro con bastante buena movilidad lo tuve en calor negro, bastante bonito, sin problemas con la carrocería y/o el motor"
309, 10 months ago,3,"Los autos que salieron antes del 2010 salieron defectuosos siempre se descompongan de algo del motor, siempre tenías que llevarlo al taller, y no eran muy bonitos estéticamente a comparación de los años recientes donde son amplios espaciosos muy silenciosos no les suena nada de la carrocería"
310, 10 months ago,5,My mother in law has this car and I LOVE IT! I could see myself getting one in the future!! It's great on gas and it's so beautiful 😍
311, 10 months ago,4,"Ford has come a long way. The focus was cute, eco-friendly and handled well. There was quite a bit of road noise, but the speaker system helped mask that well!"
312, 10 months ago,5,"We have had a full sized Ford Van for 23 years and it is still a very reliable vehicle!   The cargo capacity is great.  We have loaned it out to numerous people when they needed it.  Ford makes good, reliable products that can stand the test of time."
313, 10 months ago,5,Good basic car and easy to drive. Comfortable to be a passenger in. Good car to maintain with little going wrong. have had a few of these cars in the past and were good cars
314, 10 months ago,3,"It’s an ok car, I can’t complain... get my family from point A to point B safely.  Economical on gas and maintenance"
315, 10 months ago,5,Very nice car drives smoothly seats are comfortable and I love the way the driver seat sits you can see the road with ease and comfort.
316, 10 months ago,4,"The car itself is nice and reliable. It has all the amenities. Tech screen, back up camera, heated seats, etc. It hasn’t had any serious mechanical issues."
317,10 months ago,5,This has been my second car after switching from an elantra. The switch from sedan to a small suv has been great. The car drives perfect and is very gas affordable. The car fills up rather quickly with less money than other cars. I would recommend this car because it's very gas friendly.
318, 10 months ago,4,Had a fiesta years ago. Nice wee car. Good for city driving. Not great as a family car.
319, 10 months ago,3,Not very fond of ford. Most of them have a drive train that feels lose to me. Their flywheels almost always seem to give out and the train bands give way to early.
320, 10 months ago,4,Me encanta la carroceria y mas que nada que es muy seguro es moderno ya que tiene Bluetooth y es un poco caro pero vale la pena
321, 10 months ago,5,"i love my ford focus, its really nice not much wrong with it ever, latest thing i needed fixed was my thermostat but other than that i havent had a problem, next car im getting is just a newer version of a ford focus becausr i have an 06."
322, 10 months ago,4,"My Ford Flex is very roomy, has all the options including a fridge. It has a twin turbo, so it's quick. The gas mileage is bit very good though"
323, 10 months ago,5,"I absolutely LOVE my escape. I have yet to have anything go wrong with it and I drive it a LOT! And I love the space. I have two kids, so that's very important."
324, 10 months ago,3,"I like the look of these cars, very sleek and cute. But I constantly had problems with mine. If it wasn't one thing wrong it was another."
325, 10 months ago,5,We recently purchased our 3rd Fusion. Our family is a big fan of this vehicle! It’s spacious and has a huge trunk!
326, 10 months ago,3,It's way to expensive....  I wasn't comfortable riding in it .... You can get way more car for alot less!  I guess just not the car for me!
327, 10 months ago,5,Not my favorite but it gets me from a to b. It is good on gas. Rides and handles well. Is a good family car and will sit 5 comfortable. Would sit 4 comfortable for a long trip as there's lots of trunk space for baggage.
328, 10 months ago,5,I drive a 2016 F-150 crew cab and it is my mobile office. There is so much space in the cab that I have plenty of storage and space to work from my laptop. This truck is super dependable and easy to maintain. I will forever buy Ford trucks.
329, 10 months ago,4,Very nice car.  I have only ridden in it so I do not know how well it does with needing repairs.
330,10 months ago,5,its my favourite brand if i will buy the car then i will go with brand and enjoy my drive
331,10 months ago,4,I used the ford Focus when my suv was in the repair shop to be fixed it was a nice suddan but Id rather have a bigger car
332,10 months ago,4,I thought the Ford Escape was closer to my expedicition I had used it on vacation and it had a smaller back then what i was use to
333,10 months ago,5,"Cómoda y segura, el balance perfecto entre estar con buen espacio y altura. Los sillones con buena comodidad y por supuesto la velocidad exacta para llegar a tu destino."
334, 10 months ago,5,Good car. No complaints. Reliable and gas saver. Does really good on gas and that is what I really like about the care.
335, 10 months ago,5,Great Company or at least  the one in our area. They have Always have been helpful when I need my Explore fixed and Recommendations.
336, 10 months ago,5,"This was the car I learned to drive the first time and ever, I liked it a lot, it was nice and easy"
337, 10 months ago,5,We got our Ford escape after having our little one. We love how it's not too big but it also works as an SUV.  I wish it wasn't as compact on the inside with more room but other than that this is an amazing and affordable family car that I would recommend to everyone!
338, 10 months ago,4,"I like my little car but I did have recalls for the transmission when I bought it used. It's a 2012 and I believe the issues are in models from 2012 to 2016. If you are looking to buy one check the year and the recalls before you purchase. Ford replaced everything under the recall for free and the dealership was really great to deal with. 

I do love how small it is. Easy to drive and park in smallish spots. Great fuel efficiency. Talking like 30-32 mpg. It's saved me a lot on gas. Other than the recall I haven't had to bring it in for many repairs. It's a small car but I can still fit a ton of stuff in the back seat or in the trunk. 

We took it on a 12 hour road trip and back and wasn't worried at all. I like Ford because of what it stands for and its roots in American manufacturing. I come from a family of 7 and all of proudly drive Ford vehicles."
339, 10 months ago,5,Always have and always will have a soft sport for Ford vehicles. The fusion was my first car purchase and I never regretted it. The seats are so very comfy. The stereo I had was amazing. All in all a great purchase for me. Will def purchase again and again!
340, 10 months ago,5,"The Hyundai Tucson is always ready for adventure. With innovative features to keep you connected like standard Apple CarPlay™ and Android Auto™ smartphone connectivity, capable performance offered with available HTRAC™ All-Wheel Drive and the choice between two engines, adventure is waiting. Let's go!"
341, 10 months ago,5,I’m normally not a fan of Fords but my boss let me drive this car and I really liked it! Nice interior and stereo sound. Just nice overall.
342, 10 months ago,5,My moms car it’s great on gas and her battery is amazing too !! Highly recommended for a first car!
343, 10 months ago,5,Great car. The car heats up in a few minutes.I love how it will automatically go in to park if you take your foot of the breaks without putting it in park.Hands free phone calls. Drives great in the snow.Has a built in GPS.It was very affordable.
344, 10 months ago,5,The ride was smooth and I liked the vehicle. Two people in my family have this type of vehicle.
345, 10 months ago,5,"Muy buena, la verdad es que me@encanta y estoy obsesionada con esto. Pruébalo tu también para que veas de que hablo!!"
346,10 months ago,5,I have a Ford Fusion hybrid and I absolutely love it. I get great gas mileage and it has never given me issues. I also like the space it provides while still being a sedan.
347,10 months ago,5,I truely like ford vehicles I do beleive these car factories should always offer fuel base and not electric
348, 10 months ago,5,"I drove the older model of this car for a while, and honestly, it was actually really good. The smoothness of it was comparable to that of my Corvette and it was not expensive at all"
349, 10 months ago,5,I have been driving a Ford Escape since 2011 and I will never drive anything else. With the smaller size I was impressed with how much space the trunk has and how smooth of a ride it is.
350,10 months ago,4,Good car it’s very nice on gas. Push to start. You can connect your phone Bluetooth with the radio. Great looking car.
351, 10 months ago,3,Based on looks this car is great. It looks more expensive than it is. Unfortunately it’s not very comfortable to drive and the interior controls make it lose some of its appeal.
352, 10 months ago,5,I love my escape! My first car and was a brand new at the time. I purchased an SE and a sports package. Couldn’t be happier! Great crossover.
353, 10 months ago,4,My dad had a new Ford Fiesta before he passed away. I drove it several times and it was an excellent little car. It’s small but has lots of room and it’s amazing on gas.
354, 10 months ago,4,The only thing i dont like about fords is that there is constantly something wrong with them other than that they drive nice and handle nice and definitely good on gas
355, 10 months ago,4,Siento que esto este auto es uno de mis favoritos por el sonido del motor es muy rápido muy cómodo es bajo pero es demasiado rápido consume mucho combustible de que lo que sería diesel pero es uno de mis favoritos Yo creo que si tuviera dinero es uno de los autos que yo un compraría
356, 10 months ago,5,la verdad del auto no es mío es de mi papá y la verdad que lo tenemos como si ya hace 4 o 5 años y no nos da ningún problema es súper económico me gusta porque ni siquiera se siente la velocidad y la verdad es que bastante bueno tiene velocidad crucero y el panel o muy muy bueno sea entender todas las cosas semiautomatico eléctrico también usa bencina y la verdad no es un Ford Scape es un Ford Explorer
357, 10 months ago,4,"I loved my Ford Focus. It was a gift to me from my dad. I had an issue with it starting to overheat and stall out in the suuuuper hot months of summer. But other than that issue, my little focus got me where i needed to be, and the a/c always worked well!"
358, 10 months ago,5,I love it. Today I turned the car on 2 times before it was time to go to work and with this winter storm I was able to drive nice and safe
359, 10 months ago,5,FORD all the way.most reliable on the road.able to get parts the same day unlike other makes you got order in.
360, 10 months ago,5,My favorite car I’ve ever owned. Mine is a hybrid so it’s amazing on gas. The interior is beautiful and the car drives great. I owned a regular one and then bought a hybrid and I won’t go back
361,10 months ago,5,"I had to drive this while my car was in the shop. I loved everything about it! The backup camera showed where you would go turning the wheel. The dash feature was gorgeous and simple. Just like my car, the size, gas mileage and handling were great. Almost made me want to buy this to have...along with my baby!"
362, 10 months ago,4,Super cute and compact vehicle that gets you from point A to point B. The gas mileage was amazing! It does not have a lot of power to it for driving on the road but it is excellent for driving around town.
363, 10 months ago,5,Always buy a Ford car.most reliable.not only does my dad work for fords but my brother does to and they both will only buy a Ford car.
364, 10 months ago,3,Its very roomy especially in the back comfortable ride. Very nice seats easy to hook IP car seats which was nice. I felt safe and confident while I was in this car. Sou d system was great the only problem I would say is the low lights were not as bright as I think they should be for someone with children riding with her children that's all I would say thanks
365, 10 months ago,5,I live my car! It is a v4 but it is really fast especially when it is on sport mode! I use if for doordash and gas lasts at least 4 days.
366,10 months ago,4,"Me gusta, es cómoda, buena relación calidad precio, tiene muchas funcionalidades y buen rendimiento."
367, 10 months ago,3,This car is really small but easy to get around in and great on gas as well. Trunk has a lot of space too for such a small vehicle
368, 10 months ago,5,"i love my car, it’s a 2009 but it still is very fast and picks up speed very quickly!!"
369, 10 months ago,4,"The backseat is too small for 3 car seats, but we loved everything else about it! Perfect for small family that prefer a smaller SUV."
370, 10 months ago,4,I rented this car form enterprise and loved it I’m not very big on American cars but this was a very pleasant surprise for me very comfortable for me not sure about how someone over six feet would feel it is very compact
371,10 months ago,4,"I have own Ford vehicles in the past. They're good cars but the the engines get a little noisy after awhile. When I ask my mechanic about the engine noise, he said: ""It's a Ford"".  It had something to do with the valves sticking. (I'm not a mechanic) This is what I was told. I went back to a Toyota."
372, 10 months ago,4,El color es lo que más me gusta de este coche aunque es una pasada el acabado que tiene
373, 10 months ago,5,"Absolutely love it. Great on gas mileage. Roomy interior and plenty of space for transporting. Does excellent in the snow, no need to shovel plows right through. Love the all wheel drive and all of the technology included."
374, 10 months ago,5,Muy cómodos para una familia pequeña pero tuve la mala experiencia de que el mío fallaba mucho lo lleve arreglar muchas veces y no funcionaba al 100
375, 10 months ago,5,I love my Ford Escape.   It’s the perfect sized SUV and so comfy.    With all the different models you can get there is a price range for everyone.
376, 10 months ago,4,This is the best car I have ever owned. Great mom car and it works really well in the snow!
377, 10 months ago,5,"I love this car, before I went and bought one,  I went to enterprise and rented a car exactly like this one for a few days for a trip with my boyfriend It was a great car! 
Ford Fusion"
378,10 months ago,4,"It's a safe car in the high cost versions, it's a good vehicle with manual transmission, although it has a tiny problem with its automatic version. It's affordable in his manual transmission version. And the most reccomended it's the high cost one because it has six airbags, abs break system and electric stability control and also Isofix for children retention systems."
379,10 months ago,4,My daughters car and she has had issues with alarms going off for no reason so now what can’t lock her doors
380,10 months ago,3,I’m pretty sure everyone in my family except myself has had a fiesta. Maybe I should invest?
381, 10 months ago,5,Drive it back in forth to work 30 miles away. Great gas mileage and very comfortable
382, 10 months ago,4,My daughter bought a Ford Fiesta as her first car. Great little car for her and have no issues other that a known issue with the clutch...we knew before we bought it and it didn’t stop us.
383, 10 months ago,3,"Pros: Drives smooth and fuel efficient. 
Cons: The exterior is soft, anything plastic in the car breaks easily. They can improve this car by using Better lasting material. Yet it is an affordable car. I would still recommend the car."
384, 10 months ago,4,"Es un gran auto, es amplio por dentro, cómodo, tiene estabilidad, calidad en los materiales aún en la versión más austera, durabilidad, ahorrador de combustible, excelente desempeño en carretera, si bien las refacciones pueden ser un poco caras el costo del auto es bastante bueno en relación a su calidad"
385,10 months ago,3,"Let me be blunt, I own a 2007 Focus SE sedan, not the current model. I purchased this used with under 120,000 in fair not good condition from a dealership clearance lot where they fix up trade-ins fast for quick sale and only a 90 day warranty on engine/transmission. It is a comfortable little car with a small gas tank and decent gas mileage compared to the Chevy Malibu I had. I am saving $10 a week on gas now provided I stick to 1 brand of gasoline though, BP. Ironically, BP is actually the recommended gas brand on the gas cap of my car. This will be the 1st car I have owned that is gas brand specific. I have put other brands in my tank and learned that BP truly is the best for this car in terms of mileage and not have fluctuations in power performance. Negatives is this cars cd player and radio suck. Subpar speakers and static reception on nearby stations because of the antenna design. Also the aux jack is inside of the dashboard where you can't get to it! Why?! And ya'll I researched it and just out of some desperate explored entire front interior for a secret jack before accepting reality that Ford did in fact intentionally purchase some units without front facing aux jacks, but rear aux jacks! And ya, a radio is an important part to a car driving can cause me anxiety quite frequently and radio entertains me. Also cd player is cheap and worked for only a few months before eating and destroying a brand new NOW CD. There is something weird going on with transmission that occasionally slips and car isn't the best with going up high hills. Thermostat repair is expensive because you have to replace thermostat with the assembly that contains the sensor or you just wasted money on a still broken car if mechanic just replaces the thermostat. I got lucky and mechanic took responsibility and put correct part in at no extra cost to me. Headlight bulb is cheap to buy but pricey to replace because accessibility to getting to it is hard! Oh and dashboard buttons and dials are cheaply enabled and break or pop off too easily. Most of my buttons are barely readible and the heater vent cotrol dial pops off as well as the button on my gearshift. So car is somewhat decent if you can purchase it at a cheap price"
386, 10 months ago,5,"I’m a Ford girl foe sure. The Ford Escape is perfect because it’s got the fuel efficiency and price point of a car. However, it’s got the spaciousness and height of a SUV. Plus the car comes equipped with all the features you could want."
387,10 months ago,4,"It’s overall a good car. Speeds up fast, durable, overall a good looking car. I’ve had my 2019 for a little over a year and it’s still in good shape but I have noticed a few things that could be a problem later on in the cars life"
388, 10 months ago,4,I really loved it. A couple of my family have these also but I absolutely hate the shutting off at stoplights.
389, 10 months ago,5,Bought my daughter a fusion for her first car and she loved it. Ford's were so reliable through the years for me.
390, 10 months ago,4,"My parents own a focus, and its their second one. When they were looking for a new car they stuck with what they loved. The dashboard digital screen can be alittle distracting at times I find."
391, 10 months ago,4,Good car and mileage with a long lasting brand that offers diff car colors and models
392, 10 months ago,2,Was grate up untill Transmission went out on it and had to replace neutral safety switch 2x other than that it looked nice ..
393, 10 months ago,5,"Pros: Good on gas!!, spacious in side !!,easy!! to maintain, !!stylish,
Cons:air bag recall
I would tint the windows and put nice rims on to improve this 
Affordable not to expensive"
394, 10 months ago,3,It is a complete suv but its design is not pleasant since it is very small and its competitions in the market
395, 10 months ago,2,I have only been a passenger in the older models of the Ford Escapes and I find them very comfortable especially in long trips.
396, 10 months ago,2,This is my second vehicle I’ve owned while I do enjoy the sleek look and feel of this vehicle it seems to have some slips or transmission issues where the car shakes every now and then I wouldn’t recommend this car to a new driver as it does have many internal issues that I’ve had to have fixed.😬
397, 10 months ago,5,This car rides smoothly. It’s small but bigger than most small cars. I would recommend to anyone looking for a small car with more room than the other small cars can give you.
398,10 months ago,5,Love my Ford Escape . Plenty of room in the trunk and seats for a comfortable ride. Love my heated seats
399, 10 months ago,5,"Es un automóvil muy bonito y con buen funcionamiento, es un excelente auto, tiene colores muy padres para el gusto de todos"
400, 10 months ago,3,Bought it used a year ago. It's been amazing. Its fully loaded. I would purchase a new one if it were still being produced.
401, 10 months ago,4,It’s a real nice car inside very roomy speakers have a crispy sound to them. The ecoboost saves a lot of gas for the power that it also picks up speed quick
402, 10 months ago,5,Ford over is an amazing company. Ford vehicle have been in my family since I can remember beginning with Mustangs which I still own to the now Ford Edge I currently drive daily. They have durable strong engines that last.
403, 10 months ago,4,"I've always driven sports cars. I've had 4 mustangs, 2 Camaros and a rare Chrysler Conquest TSI Turbo. I finally changed it up and a year ago I purchased a 2017 Ford Escape Titanium. It's AWD with turbo and ecoboost. I didn't think I would like the switch but I was wrong. This suv has everything. It is a very comfortable vehicle as well as a good looking one. I love the heated seats and love that there's heat and temperature control for all passengers in the vehicle. It has everything. The Insurance is cheaper than with my past sports cars. This suv on the down side does cost more than a basic suv. Around $39K for my model. Also great in the snow so it's worth feeling safe and being able to travel in any weather safely."
404, 10 months ago,5,I’ve always been a Ford person. Great little car and almost 30 miles to the gallon. Heats well easy to drive
405,10 months ago,3,"I love my car but its not on the list, its a Ford mustang and its green, all cars have pros and cons no? They break we fix them 😆😀"
406, 10 months ago,5,I truly enjoyed this vehicle. I would still have it today if I did not get into an accident that totaled the car. Great gas mileage and very comfortable.
407, 10 months ago,3,Great little car!  Good mileage..sporty...well built and reliable. We get over 30mpg highway.
408, 10 months ago,5,My@parents had a car like this and it was very nice. A good car for a small family of 4. Plenty of room and drives smoothly. Loved the leather seats so nice
409, 10 months ago,5,This was my car before the one now. It’s good for a small family of 4. Plenty of room big trunk and drives so smoothly and doesn’t drink gas.
410, 10 months ago,5,"I love my escape. It has held up great over the years, 100+ k miles and through many different weather conditions."
411,10 months ago,1,I purchased this car new from the dealer and although it is very convenient in gas mileage and small for me and my small kids the recall defects has been very depressing. It has a recurring issue and the warranty will only replace parts to a certain point. I can deal with the mistake that was made and sold but how the brand has chosen to deal with this issue has made me not ever want to purchase ford again after this car wears out.
412, 10 months ago,3,You can feel every bump in the road when you drive. Not at all smooth. Feels light so I don’t feel as grounded. Love the gas mileage and it is has great features. The technology is better than most luxury vehicles.
413, 10 months ago,5,I have a Ford Flex and I'm in love with this car. My favorite car that I had purchased. I love how it rides on the highway. Grandkids love the third row.
414, 10 months ago,4,"I have a 2016 and I absolutely love my car, the only bad thing I can say is that I get a lot of re calls in the Mail but I’ve never had any issues with my car."
415, 10 months ago,5,Gas saver is a plus with this car. I do love going fast so when putting it into sports mode I reach a top speed of 140.
416, 10 months ago,3,I used to have a 2006 and my brother owns a 2012. The older version had a lot of electrical problems but from what I know my brothers runs pretty good still!
417, 10 months ago,5,I enjoyed being a passenger in this wonderful car. I felt safe and comfortable the entire ride. Its a smooth ride and very good with gas
418, 10 months ago,5,"I have a Blue Mustang and drive it a lot in the summer. It is my favorite car that I've ever had. It has a lot of power, I have received so many compliments on the car. I can't even count how many. You can have passengers in the back. It has a decent trunk space. I love it. I will probably keep it forever. "
419, 10 months ago,5,"I've enjoyed my Ford Escape. It is a reliable vehicle. I am a fan of Ford vehicles in general and have had good luck with them. My Escape is reliable and I am able to haul my music equipment in it. I also like to take it on trips. It is very spacious. Yes, I would recommend it to others."
420, 10 months ago,5,Highly highly recommend it’s beautiful inside and outside my god and it’s very safe for kids
421, 10 months ago,3,"Un auto no muy cómodo para viajar, si está bueno para andar poco tiempo todos los días, pero no grandes viajes, ya que sus asientos están mal diseñados y generan náuseas"
422, 10 months ago,4,"really nice car. very nice drive, very smooth. looks amazing in the day and night and is easy to look after. doesn't cost much to fill up a full tank and is worth it for the price in terms of it being a car you keep for the long term, can be passed down."
423, 10 months ago,5,I rented this car a couple of times last year to go on road trips. I really love driving it.
424, 10 months ago,5,I love my escape! Its a gret family car that we also.lobe because it tows our tent trailer! Plenty of room for everyone
425, 10 months ago,3,Good little car. Bought used. Haven't had many issues other that a dead battery. Paint didn't hold up very well. There are several oxidized spots.
426, 10 months ago,5,I drove a Ford Focus for years and loved it! It was just time to get a bit bigger vehicle for my growing family. I would definitely recommend it to someone who prefers a smaller car with good gas mileage.
427, 10 months ago,5,Love the car. It’s small and easy to drive. Have had some recalls on it but they have been fixed by the dealership so I didn’t have to worry about it.
428, 10 months ago,4,"When the tires aren’t out of alignment it drives very nicely and it’s smaller, so it’s easier to navigate"
429, 10 months ago,5,"The best thing about it is the gas... Once a week fill-up is what it's about. It's a ""small"" car, but fits my family of 5 comfortably."
430, 10 months ago,4,"My grandparents own this car and it’s a pretty good car, it has issues often but that just may be  the way my grandparents drive, it’s lasted them at least 5 years now"
431, 10 months ago,5,Great car I have never had a problem with it great on gas love this car! I love the new colors they give you to choose from I have personally owned 3 ford fiesta and would recommend to anyone to buy one!
432,10 months ago,4,Drove a 2019 Mustang. Not my type of car. Too squished inside and not good for having kids. But It drives nice and has power.
433, 10 months ago,5,We love our ford mustang. We have been able to modify and personalize it to fit our unique style and needs. Literally the only thing I dislike is the cupholder placement. It is a financially reasonable price tag to get your need for speed fix. Definitely recommend
434, 10 months ago,5,Mi carro es muy espacioso le caben 5 pasajeros y en la cajuela le caben bastantes cosas y no es muy estorbosa para estacionarse gasta poca gasolina
435, 10 months ago,5,"my mother in law owns a brand new escape and has had several over the years. love the way it drives, love the back up camera, and all the other bells and whistles "
436,10 months ago,4,"Although I got it used, it’s been a very good car to me. Miles Per Gallon has stayed up tremendously. One of the things I would critique is the brakes, they always feel too soft even with them bled, other than that it is a good overall family car."
437, 10 months ago,2,"I have owned 2 of these. I had so many issues with both of them. They get great gas mileage, but that's the only good thing about them. Every other month I had some sort of electrical, engine, or transmission issue with both vehicles."
438, 10 months ago,4,My bf has the 2018 hybrid... Its a fun car. The gear shift is a knob though.... So if you are clumsy you could bump it while driving
439, 10 months ago,3,"Much prefer our luxury SUV. The lower price point may make this seem like a deal, however, the difference in the ride and the interior space (or lack thereof) is VERY evident, in comparison to a higher end vehicle."
440,10 months ago,4,"Lot's of factory warranty recalls, other than that, amazing fuel mileage and a great college car! Lot's of room, all kinds of trunk space, easy to clean. Comes with Bluetooth stereo which always makes safely listening to music super easy! Amazing first college car for any kid!"
441, 10 months ago,5,This has been an excellent driving car for my husband who drives 40 miles one way to work. It has been pretty dependable with minor fixes.
442, 10 months ago,4,Love the escape for a smaller SUV. Drives very smooth. Pros that it gets great gas mileage for a SUV. The cons is that it is a smaller SUV@if you are looking for a bigger vehicle if you have a bigger family.
443, 10 months ago,5,My first car was a Ford Escape.  It by far is my favorite car and I loved this car.  I would still have it if it wasn’t hit while parked.  It did well in the snow and off roading.  I can’t wait to own another when the time is right!
444, 10 months ago,3,"I loved my Ford Escape! It was great to drive, especially in the snow with it being 4WD. Only downfall is the transmission died after 130k miles. And the wheel wells rusted!"
445,10 months ago,5,"I absolutely love my car. I drive a long distance for work, so the gas mileage is very nice. The car is very roomy and spacious. I would definitely buy this car again in the future in a new model. I have recommended this Ford Fusion to all my family and friends."
