date,rating,review
"Aug 9, 2021",3.0,"Good for WLB, too much bureaucracy I would say WLB is great and they do strive to be a “family first” companyPolitical bureaucracy consistently gets in the way of progress. Too many duplicate or overlapping efforts around the same new ideas that in the end slow them downSalary is not competitive"
"Aug 5, 2021",3.0,"It's OK but... Excellent worklife balance and management is really trying to do the best for their employees based on their wants/needsLack of transparency. There are policies, training, and information that might apply to you personally that the company keeps hidden from the general salary role  it's only available to management. Sometimes even the lower levels of management might not be aware of policies etc. that might benefit you. Employees don't have the option of searching for certain information themselves, and they have to rely on the knowledge of their management  good or bad."
"Jul 22, 2021",5.0,Great place to work Very flexible schedule. Good nonhealthcarerelated benefitsHealthcare benefits are mediocre.Non competitive salaries outside of Michigan.
"Aug 5, 2021",4.0,"Good Pay, stability, streamlined, reliability, hours, relaxed, well, yes, good, okay.bathrooms, water, heat, AC, fountains, overdone, changes, well done, medium rare."
"Aug 6, 2021",4.0,"Getting Better Culture and company focus is improving. As the ""old guard"" retires/bought out, a fresh group is really trying to elevate the company and ride the EV/tech wave.Typical of large, legacy company. Still lots of layers and old computer systems currently in use."
"Aug 6, 2021",3.0,"Great Place to Work until… Pay, Benefits, OT at time and half for shop floor engineers.Bonus’s have shrunk, Need managers approval to apply for internal job postings."
"Aug 6, 2021",3.0,Don’t waste your life here The pay was decent.Fast paced if you like that kind of thing.Hands on training The people were okayGreat BenifitsActually decent compared to fcaA Union that only helps you if you’ve been there for about 30 years.Horrible hours at the truck plant you don’t know when your going home until they announce it.Work days could be usually 10  11 hours
"Aug 6, 2021",3.0,Okay I really liked the opportunity for growth here and the happy people. I would recommend.Competitive nature and it felt like you were being micro managed. Should discuss different leadership styles if hired
"Jul 22, 2021",5.0,Ford Motor Company Great work life balance. Flexible hours.Once in a while an employee will come across a micromanager.
"Jul 22, 2021",5.0,Good company Its a chilled out company with good people aroundMore managers than actual people working on a problem
"Aug 5, 2021",4.0,Great Great and enjoyed very muchGreat and nothing to complain about
"Jul 17, 2021",5.0,"Perfect place to start career Work life balance, environment, good managementCompany seems to never be doing well."
"Jul 21, 2021",5.0,Great Company Lots of resources great place to workNone wonderful company to work for
"Aug 5, 2021",2.0,"Second shift Benefits,pay,co workers, utilities and lay offsLack of worker care,heat,hours,poor management"
"Jul 20, 2021",5.0,AWESOME Opportuniti for every one hereNot manyNo coffee ill say
"Jul 20, 2021",5.0,Ford Very good products and great management to work forSalary and bonus wasn’t competitive and opportunity for growth was limited
"Aug 3, 2021",3.0,Not that great The people you work with are you usually pretty nice peopleConstantly being watched by managementThe work is mundane and you’ll lose your sanity
"Aug 3, 2021",3.0,"Ford Great products, caring people. Enjoy the work very much. They are very inclusive and helpful.Office politics is terrible. It seems to be in all areas. Lots of good people though fighting to make the best of it"
"Jul 19, 2021",5.0,"Ford Engineering Rotational Employee Great Benefits, Good management, and a lot of vertical opportunitiesVery bureaucratic workplace, making progress on a project can be very slow"
"Aug 2, 2021",4.0,Great company overall Great benefits union and workWaiting for pay increases yearly
"Jul 31, 2021",4.0,"Pretty good Good work environment, bosses really help you out.Car purchasing packages not as good as other companies"
"Jul 17, 2021",5.0,aas Amazing company with good benefots and room fo rgrowthvery good no bads nothing to coomplain
"Jul 29, 2021",4.0,Good company Company with vision and Social responsibilityLong history in a Competitive industry
"Jul 29, 2021",3.0,"A fine job but not mentally stimulating The pay is excellent, especially for an entry level job. Excellent benefits are also a plus. You can listen to music, audiobooks, or podcast on the job.The job is not mentally stimulating at all. If you have nothing to occupy your mind you are in for a long day."
"Jul 29, 2021",4.0,Good company Good company to work forBureaucracy that comes with any large company
"Jul 29, 2021",3.0,"Decent to work for, a little behind the times though Reputable Company to work forBehind the times for this labor market"
"Jul 13, 2021",5.0,Place where work meets soul best work life balance and has amazing culture that helps everyone to evolve in their careers.cant think of any to be honest
"Jul 14, 2021",5.0,Body Construction Engineer Great teamwork in every departmentlots of time wasted in unnecessary meetings
"Jul 28, 2021",4.0,"Love Great benefits , great staff and great pay. Love the hoursRandom layoffs , layoffs every year. Managers talk crazy to employees."
"Jul 27, 2021",3.0,OK company the company has ok work life balancethe company is moving very slowly
"Jul 13, 2021",5.0,"Great pay but very demanding Great Pay, and overtime was there whenever you would like it.Employee absenteeism, long hours, and overtime is forced upon you."
"Jul 13, 2021",5.0,"Review Great stuff, a lot of earning potentialHours can be a bit much"
"Jul 27, 2021",4.0,The bad and the ugly Premium free insurance after 90 days with a 300 Deductible for 2 years and then no deductible after thatWill work every weekend if placed on C crew. Will not get any bonusespto or Dental insurance for 2 years.
"Jul 11, 2021",5.0,"good good benefits, good salary, good managementlong working hours, better stock plan"
"Jul 12, 2021",5.0,Great Company Great work life balance cultureI couldn't find any cons
"Jul 12, 2021",5.0,General Info Flexible time Great benefitsCareer development opportunitiesThere is a lot of bureaucracy.Tons of competition between coworkers.
"Jul 10, 2021",5.0,great work great place to work atvery hot work and fast
"Jul 24, 2021",4.0,"Good place to start at. The pay is good and there is always the mindset to learn new things.Depending on the team, support can take up personal time which is inconvenient."
"Jul 24, 2021",3.0,"No life Good pay and bonuses with company. Profit share is really good. Networking and movement upward in companyNo social life. Twenty days before first off day. Guilt you to work on your days off. If you’re a hard worker, they’ll take advantage of you."
"Jul 23, 2021",4.0,Engineer Good work life balance cultureprogression upwards can be slow
"Jul 22, 2021",2.0,"Is not for everybody The benefits package is great, pay is allright and union is goodRepetitive work, lack of caring for employees, HR is just a mess the work building is outdated"
"Jul 21, 2021",3.0,Ford Competitive pay for blue collar job.Little room to grow and sporadic hours.
"Jul 7, 2021",5.0,"Great Culture Collaborative culture, Engaged/supportive management, great work/life balanceYearly bonuses on the lower side of industry"
"Aug 11, 2021",1.0,Worst place ever Weekly pay benefits and lots of overtimeLong hours hard work union doesn’t care
"Jul 5, 2021",5.0,Take great care of me I always have felt like Ford has my interests ar heartThe red tape for software development is very much enterprise
"Jul 6, 2021",5.0,"Good Benifts Health benefits, Base pay, Retirement benefitsLot of Work load in short span and without much help from teams"
"Jul 6, 2021",5.0,Family Company holds true to its values Enjoyable work culture because they treat their employees well.Automotive is certainly a cyclical industry so layoffs come periodically. Also its age causes it to move slower than startups but they're attempting to become more agile.
"Aug 11, 2021",1.0,"Best job for those with No college Degree. Overtime opportunity, Pay after Topping out, Double time and Triple time on holidays. Union. Amazing Benefits.Long hours, sub par management."
"Jul 19, 2021",3.0,Reasonable place for engineers Work life balanceFamily culturefun if you have passion for carsSlow industrial corporationcompensationslow career path
"Jul 20, 2021",3.0,Review Discount cars decent hours and ok pay.working saturday commission based lots of customers.
"Jul 4, 2021",5.0,Positive Great fortune 500 company to work for.None. Great place to work. I am Retired.
"Jul 18, 2021",4.0,Good work life balanace Very good work life balanceLearning is high with especially EVSalary is not high as expected
"Jul 19, 2021",4.0,Pretty Pay is goodgood culturea lot of holidaystumultuous industrynot as dynamic as it could be
"Jul 19, 2021",3.0,"OK Job is a job is a jobPolitics, Bullying and general corporate america antics"
"Jul 18, 2021",4.0,Drive Money cars drive better goodBenefits health dental vision best
"Jul 17, 2021",4.0,"Big company Big impact. Ford sells a lot of vehicles, so you know what you work on inevitably touches a lot of people.Big companies come with large inertia and processes. Hard to change direction. Work remote is slowly killing culture."
"Jul 17, 2021",4.0,Great Experience Challenged to solve complex equipment and systemsSometimes limited resources at immediate disposal
"Jul 18, 2021",2.0,"Company more concerned with PC behavior than future success Good salary and incremental raisesexpectations too high for salary ""bonuses""Diversity taking precedent over best candidatesSalary insurance is a joke"
"Jun 29, 2021",5.0,Ugh Money benefits social money moneyDrama drama hot hot drama
"Jul 1, 2021",5.0,. it is good place to workI cant say any atm
"Jul 15, 2021",4.0,"It was,decent The Pros are: Doing what I like Great work matesThe paycheck wasn't the best, but it was decent"
"Jul 15, 2021",4.0,WLB very good WLB very goodthere are a lot of holidaysnot easy to get promoted
"Jul 15, 2021",3.0,Customer service Exposure to how vehicles workTreatment towards younger inexperienced folks
"Aug 5, 2021",1.0,"Not worth it Always have a job since limited number of certified techs.Bad pay, less than ideal working conditions."
"Jul 12, 2021",4.0,"Great Company Great benefits and pay, get most holidays offLong hours, no air conditioning"
"Jul 13, 2021",4.0,"Great place to build a career Remote work, benefits, time off, insurance, vacation, holidaysA lot of political movement in terms of getting something signed off and approved"
"Jul 13, 2021",3.0,Gear Design Engineer Get assess to technology and web based trainingstoo much bureaucracy and poorly defined responsibilities
"Jul 12, 2021",4.0,fair good team and collaborative environmentnone I cant' think of anything
"Jul 12, 2021",4.0,"Great job good and knowledgeable people, room for growth, hands on experiencelong hours, overtime (paid but not time and a half)"
"Jul 9, 2021",4.0,"Great Company but awful manager * company with great vision of future automobiles* good benefits and salary* Friendly professional environment* Lazy, awful and self centered midlevel managers"
"Jul 9, 2021",3.0,Meh Its ok. Pass time there while you look for something better.Dinos man....dinos...i dont know what else to say
"Jul 11, 2021",3.0,Its Okay Sometimes work used to be a little laid back. 401k benefits are good.No one wants to take responsibility. Management is not great. A lot of times
"Jun 26, 2021",5.0,"Good company Good cars and trucks, good servicesI don't see any at this point."
"Jul 7, 2021",4.0,"Better in 3 years Great teammates, interesting range of projects, family friendlyNot currently a good place for young designers who want to get stuff done, but I can definitely see it getting better in 3 years. Ford is still transitioning into a usercentered world."
"Jun 24, 2021",5.0,Great Loved the work culture and coworkersVery corporate operations and management
"Jun 25, 2021",5.0,Good Great company very good companyNothing much we’ll at taking cars to the end
"Jul 8, 2021",3.0,Good and stable StableMany different organizations to choose from within FordGood starting payHard to get up the ladder
"Jun 23, 2021",5.0,"Great place Good pay and benefits, company carNo pension for hires after 2004"
"Jun 24, 2021",5.0,d always provided a flexible scheduleFast pace work environment all the time
"Jul 8, 2021",4.0,"Decent spot Big name, well known in the areaLimited advancements, bad area, slow response"
"Jul 7, 2021",3.0,"It’s a job Easy work, nothing difficult to doLow pay, no room for growth."
"Jul 8, 2021",3.0,Great Career always involved in a lot of different areasa little bureaucratic tone exists but it's changing fast
"Jul 6, 2021",4.0,"Great Company Been with FORD for a few years now, no complaintsWork Life balance can be difficult"
"Jul 7, 2021",4.0,Good Experience You work with many different individuals of different backgrounds.It's a large company with a lot of processes to follow.
"Jun 21, 2021",5.0,Great Place to Work Employee IRA matchStrong communityDiligent workersLarge paid time offFacilities could be upgradedSpecified skill set required
"Jun 21, 2021",5.0,"Great work life balance The people, culture, flexibility, salaryNone that i can think of!"
"Jun 22, 2021",5.0,"Excellent company to work for Love working there; good pay and benefits, management is highly profesional.Lots of weekend and holiday work, no work life balance"
"Jul 5, 2021",4.0,Ford Helpfulness in learning my jobManagement is new stuck in old ways
"Jul 4, 2021",4.0,Ford Pay rate is pretty decentLate night hours and long shifts
"Jun 18, 2021",5.0,"Great Company Good work life balance, and it's exciting to be part of such a monumental change in our industry.Can feel slow at times. Lots of decision makers."
"Jun 18, 2021",5.0,good company very relaxed environment for balance with lifevery old and outdated facilities in many areas
"Jul 1, 2021",4.0,"Product development engineering Good culture, solid benefits, good peopleCompensation after initial employment is just ok, lack of direction at times from leadership,"
"Jul 1, 2021",2.0,Terrible Pay and benefits. A few of the peopleManagement was mostly bad. Even the good ones either turned bad or left. Union caters to the lazy people.
"Jul 1, 2021",4.0,"Good place to work, no stress and the company apricate the employee As a temp employee with third party company, they pay a good salary especially when you live in Michigan.The company care about them employsA nice work placeThe weather of Michigan is so cold"
"Jun 16, 2021",5.0,Ford There are many positives thereI do not have any
"Jun 30, 2021",2.0,"Ok if you're face fits Good pay, friendly and non toxic environmentHighly dependent on nepotism for promotion. Full of incompetent bosses. Outdated working practices. Terrible software which is very disjointed"
"Jun 30, 2021",4.0,"Alright, but needed to try something new Good company, good coworkers, never very stressfulA lot of paperwork and documentation. Very few exciting tasks to work on."
"Jun 30, 2021",4.0,Solid Great team and environment. Good work life balance.Can be a bit bureaucratic/slow.
"Jun 28, 2021",3.0,"Good job but they resist employee advancement or adapting to change. Biggest pro is being able to make your own schedule.Cons are lack of other positions to work toward and rewards are minimal. Need to decide if the salary you accept will be enough throughout your entire career as increases will be small. Travel is also difficult to navigate it is based on a ""good ole' boy system""."
"Jun 15, 2021",5.0,Pretty easy Getting paid to listen to music and put things together all day.You run out of things to listen to after a point.
"Jun 28, 2021",4.0,Big and slow Good benefits and large company advantages.Very little flexibility within role.
"Jun 13, 2021",5.0,Ford is the best Best company to ever work forNo downside for working for ford
"Jun 13, 2021",5.0,Great company Fast paced; challenging; always on the forefrontI can't think of any; it's a big company
"Jun 14, 2021",5.0,Y Good company to work forNo cons to report I can think
"Jun 28, 2021",3.0,Not a diverse environment Less workload you would expect from working with other big companyDiversity is a bit problematic
"Jun 13, 2021",5.0,no complaints you meet a lot of interesting people in all walks of lifelong hours and you pretty much have no life
"Jun 27, 2021",4.0,"Great Company Room for growth in the company.Some employees difficult to work with, but it easy to avoid them."
"Jun 26, 2021",4.0,"Slow incline to full salary Good benefits, good pay, profit sharing and inflation bonus, union shop, vacation and personal time,Slow incline to full pay, hard work"
"Jun 10, 2021",5.0,Great place to work Broad variety of roles within the company. Company cares about its peopleGrowth opportunities limited to certain areas
"Jun 24, 2021",4.0,Architect Big company and a lot of areas can explore and almost all tools and technologies available.Lot of layers for approval or implementation.
"Jun 24, 2021",4.0,"Great Place to Work Fast paced, opportunity for growthlarge workload and a lot beauacuracy"
"Jun 25, 2021",3.0,Good Company needs culture improvement This company pays well out of college.Too many corporate layers and hard to get promoted.
"Jun 10, 2021",5.0,Great Company Big company with many opportunities to growSuch a big company bureaucracy can get in the way
"Jun 23, 2021",4.0,Politics Large company with opportunity to growthPolitics and not competitive salary
"Jun 23, 2021",3.0,"Nobien Money benefits union location funHot, no air, hot and hot"
"Jun 23, 2021",3.0,rgergg great company to work forpay no so great but ok
"Jun 8, 2021",5.0,Great Company to work for Great Company to work forNone that i see so far
"Jun 7, 2021",5.0,"Great Place to be Great place to learn the fundamentalsFrequent ReOrgs, although not of lately"
"Jun 21, 2021",4.0,Good but long way to go to be a legit tech company Really fun work environment and everyone is chill at work. So many opportunities. Work life balance is really good. Apply to Ford if you want job stability.Can get paid double for the same work at legit tech companies.
"Jun 21, 2021",3.0,Good Fun good pay hard workingBig work load rude people
"Jun 4, 2021",5.0,Good Good place to work atNothing to report for cons
"Jul 10, 2021",1.0,Not good Dreghorn and the other end asapReally sorry for the intended delay
"Jun 3, 2021",5.0,"great company chilled office environment, flexible workMore elderly crowd, not much room to grow"
"Jun 3, 2021",5.0,It’s great! The pay is pretty great.The drive is a bit of a struggle.
"Jun 2, 2021",5.0,Great place to work They provide amazing benefits for employees.The upward mobility becomes increasingly stagnant.
"Jun 15, 2021",4.0,"Embedded Engineer company culture and values are goodpromotions, hikes etc will be late"
"Jul 8, 2021",1.0,Assembler Great benefits that’s about itNot for family oriented parent
"Jun 16, 2021",3.0,"It's ok I don't have much time with the company. Some aspects are great, such as the people you work with.Work life balance. Support in plants is limited/lacking"
"Jun 16, 2021",3.0,Ok Good pay and benefits okMonotonous and no human interaction
"May 31, 2021",5.0,Tool Good work Environment & personal growthDetail of work helps grow personality
"Jun 1, 2021",5.0,Sales Great vacation time and benefits.I really don’t have any.
"Jun 16, 2021",2.0,Sucks Can’t think of any right nowEverything about the job sucks
"Jul 6, 2021",1.0,"Layoffs, management loves workshare and unemployment short work week , unemployment free coffeeBreath oil all day, no breaks"
"May 29, 2021",5.0,Great company Family company that cares about its work and its people.Delivering on the Plan will require mindset shift in middle management.
"Jun 12, 2021",4.0,Good Pay Good pay and benefits. Not very demanding.Work is not very rewarding.
"May 27, 2021",5.0,awesome company great management allows freedom to determine how to perform jobnone  very happy working here
"May 27, 2021",5.0,Excellent employer Good benefits and excellent payFast paced. Potentially long hours.
"May 28, 2021",5.0,Innovative  Great team New technology  Competitive salary Work life balance Environment/culture is still old compared to other tech companies
"May 26, 2021",5.0,Great company with great people Great company with its priorities straight!No yearly Employee stock award
"May 27, 2021",5.0,"Great Program  3 years rotating before you decide what you want to do Really great treatment of grads Might be tough for out of staters to enjoy SE Michigan, not much to offer vs other companies located in more fun areas"
"Jun 9, 2021",3.0,N/A A good culture and peopleLease program not as expected
"Jun 9, 2021",3.0,"Great pay, terrible culture Offers great pay and unmatched benefits for those who have no work experienceToxic workplace culture. Coworkers can't wait to see somebody else fail."
"Jun 9, 2021",3.0,Fine experience Great position at the companyI can’t think of a con
"Jun 8, 2021",4.0,"Exciting work with people from other countries. * Good level of responsibility in ensuring that components are built according to the product development.* Lots of opportunity to interact with teams from the Americas, Europe and China.* Lots of opportunity to try different aspects of the company (research, business,...).* Lots of OJT required. The job has many facets, so it can't be pigeonholed easily into easily transmitted procedures."
"May 25, 2021",5.0,Good stuff. Go work there. good hours. good pay. nice cars.there are no cons at Ford
"Jun 8, 2021",4.0,Good Culture improving every day with a clear plan aheadNepotism still persistent within the company.
"May 24, 2021",5.0,"Working at Ford Paid vacation, 401(k) match, family cultureSometimes salary is not competitive"
"Jun 7, 2021",3.0,Great Great environment to grow and learnCan't complain in my experience
"May 23, 2021",5.0,Work life Days are the best schedule to work.Weekends really sucks when you have to work them.
"May 23, 2021",5.0,"Great Place to Work Interesting work, good people. Good work is recognized.Long hours , but if you want to succeed that's the story. If you don't , then management recognized that and you stop moving around."
"Jun 3, 2021",4.0,"Not for me Good pay, and good benefits available.Jobs position are based on seniority. Assembly work for newcomers can be very hard labor with repetitive movements."
"May 22, 2021",5.0,"great place to work great pay, great benefits, and many ways to climb the ladder to higher paying positions.long hours, heavy/hard work. manual labor can be very taxing physically and mentally."
"May 21, 2021",5.0,"Great Company to work for Freedom to experiment and explore new technologiesVery large company, sometimes hard to connect with various groups"
"May 21, 2021",5.0,Ethical Car Company Large company with some feel of a family business. Cares about employees. Most ethical of Big 3 and very possibly tops globally. Cares about environment and social impact.Still some old think. Gave up on cars.
"Jun 1, 2021",4.0,Vehicle Programs Family FriendlyGood Compensation Work life balanceExiting productsMustangBroncoOld CulturePoliticsHard to GrowBias in personnel committeesSlow decision makingYoungsters don't stay
"Jun 24, 2021",1.0,Good Pay but not worth it The Good Pay and benefites are greatWork is stressful and full of politics. Management wont let you move out of a D&R Role once you are in.
"Jun 25, 2021",1.0,"Woof Good pay, good benefits, not much elseYou get beat on from management and from the union. They have been riding their hourly employees so hard for so long, that when you try to fix an actual issue for them, they think you are harassing them."
"Jun 2, 2021",3.0,"💪🏾 Cool job. Benefits and pay!! Job not hard but requires a lot of you..Unorganized leaders, random time off due to supple shortages"
"May 19, 2021",5.0,Launch Engineer Very Fun environment to work atMust be willing to work with teams and take everyone's opinion into consideration
"May 20, 2021",5.0,"ford room to grow in all positionsnone to say the least, great"
"Jun 3, 2021",4.0,Good company to work Company in constant grow and seek of innovationMissing a solid base for internal processes
"May 19, 2021",5.0,Ford motor Great place to have a jobVery hard for women to move up.
"Jun 1, 2021",3.0,Okay Lunch SaturdayLikable people Ac shopNo upward movement for employees
"May 16, 2021",5.0,"Great company to build a career! Trusted, Time tested, big enough for growthLocations are limited. If you want to grow, you must go to Dearborn"
"May 17, 2021",5.0,"Great place to work Good salary, opportunities for career growthSlow to move up, often need difficulty program launch experience to move up"
"May 17, 2021",5.0,Best Company to work for They love their employees and treat you like familyNone. They are amazing to work for
"May 31, 2021",4.0,"ENGINEER Ability to act like a part of the team, Ability to accomplish things, technical competenceAnd passion specifically for the auto industry"
"Jun 1, 2021",2.0,Review Consistent work for people who need itManagement does not listen to input
"May 12, 2021",5.0,Employee Benefits are great and ongoing learning for all required software were added benefitsNo cons just pandemic issues caused loss of employment
"May 31, 2021",3.0,Good good company with good growth and teamI dont recall any at the moment
"May 26, 2021",4.0,"The grass is most likely not greener Work and life balance, compensation, vacationToo much management shuffling, continuous change"
"May 28, 2021",4.0,"good learning experience a lot of experience from current coworkers, some of them have more that 25 years in the industryreally slow career development, not to much opportunities"
"May 13, 2021",5.0,"Great company Great company, great company, great companyNone none none none none"
"May 27, 2021",4.0,Solid job. Flexibility with work streams Great work/life balanceWork can be good or bad depending on current manager
"May 27, 2021",3.0,"Ford motor company Good pay, 4 10 hour shifts, good work environmentRepetitive, temperature can vary greatly from 45°100°"
"May 12, 2021",5.0,"Amazing Company Ability to learn through multidisciplinary engineers. Work/life balance. People are great to work with, very smart and helpful.Not everyone can get used to living in Michigan. Other than location, the company is great."
"May 12, 2021",5.0,"Its Cool Making Cars is fun and excitingStanding up all day, and coming home to peggy"
"May 12, 2021",5.0,Great place to work Good times for all peepsNone for all peeps yeah
"May 25, 2021",3.0,Get the lube ready Fords are always breaking down. Plenty of terrible paying warranty work. Get ready to hate yourselfGarbage warranty work pay. PTS/Oasis always not working/having problems. Esp prior approval takes forever. Embarrasing recalls. Horrible quality control on new vehicles(2021 Explorer/Aviator)
"May 10, 2021",5.0,"Good company. There is a lot of knowledge at Ford. You learn a lot, and work with all types of people.I do not have many complaints."
"May 23, 2021",4.0,interview it was easy and smoothI did not see any cons!
"May 24, 2021",4.0,Decent Job Everyone I worked with is nice. The work and life balance is good.The compensation is poor and the bureaucracy is a mess.
"May 25, 2021",2.0,2 Stars The benefits are above averageEverything besides the benefits is negative
"May 24, 2021",3.0,"Legendary but traditional Good benefits, Diversity and inclusionSlow , bureaucratic, difficult to navigate executive push backs"
"May 19, 2021",4.0,. knowledgeable teammates to help with onboardingtrying to go faster without proper processes in place
"May 7, 2021",5.0,"Amazing company, great job. Very accommodating, able to work remotely, great benefits.Other employees in my department do not always pull their weight and management doesn’t recognize those that meet their goals or address concerns with those who do not."
"May 5, 2021",5.0,"An excellent company to work for work-life balance Servant leadership, empowerment and opportunity to work on cuttingedge technologyCompensation could be better but top of the list on cons is bureaucracy and traditional OEM attitude in some parts of the company."
"May 6, 2021",5.0,"I miss this job Fun/unique job testing the newest cars, good pay, great peopleOn call schedule, promotion opportunities are scarce"
"May 6, 2021",5.0,":) great treatment, good benefits, nice coworkershard to climb up the ladder"
"May 6, 2021",5.0,Great Amazing Place to work and growUm I have to write 5 words
"May 19, 2021",4.0,Cost cutting all the time Strong reputation good products some great new upcoming launchesConstant focus on cost cutting
"May 20, 2021",4.0,Keeps food on the table Pay is good.There is a unionAnything can affect overtime and full time employment
"May 20, 2021",3.0,"Okay job use it as a stepping stone Good money , good benefits, a lot of overtime available.Hard work life balance. Cares more about the line than employees"
"May 20, 2021",3.0,"will replace you at the drop of a dime good benefits and hours, and some incentivesbody aches and possible damage to your joints and muscles from doing the job"
"May 20, 2021",3.0,Ok to work with work and life balance is greatkeeping changing leader ships no clear object
"May 5, 2021",5.0,Amazing Caring Company Great attitude towards dealer networkNone. Keep up the great work!
"May 19, 2021",4.0,"Engineer 401K, Salary, Work from homeLong days, Older Work force"
"May 19, 2021",4.0,Great Great job so good much wowSame as above I mean wow
"May 4, 2021",5.0,Ford Great people. Great environment. Innovating work.Easily get stuck in roles you don't like
"May 17, 2021",4.0,"Good company to work for Great worklife balance, good pay, diverse workforceSometimes slow to react, needs to improve facilities (but that is happening)"
"May 18, 2021",4.0,Ford Motor Company Good work like balance. Opportunities for those who seek them outBelow average compensation within industry. Slightly understaffed
"May 18, 2021",4.0,Complex Is a strong first jobLots of complex systems to learn
"May 18, 2021",4.0,Great place ! Organized work place and flexible hoursMight get boring after a while
"May 18, 2021",3.0,"Great work culture, outdated technology great work culture, people are like familyoutdated platforms and technology infrastructure"
"May 2, 2021",5.0,Awesome Home office TravelGreat experienceYoung talentSlow way upHighly populatedSimilar work
"May 3, 2021",5.0,Excellent This company cares about their employeesThis company is working on reducing bureaucracy
"May 3, 2021",5.0,Lot of respect for Ford Good work life balanceCompetitive payGood vacationGood benefitsCool industryTuition assistance for grad schoolThey put their employees first and did a lot for the country by building masks during pandemicWork isn’t super demanding or rigorous
"May 16, 2021",4.0,Great company to work for work life balance is amazingdifficult to climb the ladder
"May 17, 2021",3.0,Benefits of employment at ford will discussion later on what are you tryingWill discuss later on Monday on friday
"May 1, 2021",5.0,Great crap Best carp in all of the best andToo much crap so much al the time serotonin
"May 15, 2021",4.0,need to see info work life balance was nicenone at all very good altogether
"May 16, 2021",4.0,Great place Very nice and clean work environmentthe pay was inconsistent because of commission based pay
"May 16, 2021",4.0,Good Environment Good pay and great benefits.Worklife balance is nearly nonexistent.
"Jun 6, 2021",1.0,"Prejudice and very bias Benefits are great, better than averagePolitics and drug use and sales"
"May 1, 2021",5.0,Good one to work Good culture and benefits with workNothing really to say about this.
"Apr 29, 2021",5.0,Great Company A lot of them that I can currently think ofI really can't think of any right now
"Apr 29, 2021",5.0,"GDIA DS Job Work life balance, there is less stress from workMost are data manipulation projects"
"May 13, 2021",3.0,Overrated None job aint really got no perksOutdatedInconsiderate DirtyNegativeTerrible compared to competitors
"Apr 27, 2021",5.0,Ford is an awesome company! It’s fantastic! Must have customer service skills!Nothing! I haven’t found anything wrong with working at Ford.
"Apr 28, 2021",5.0,Great place to work Great people with a fun culture. Managers care about employeesHuge organization with some outdated processes.
"Apr 28, 2021",5.0,"Great company Alot of great opportunities. Always have available overtime.High repetition, but that's expected."
"May 12, 2021",4.0,"Good but not passion Pay, union, gets the bills paid and live comfortably.Could be grueling. Could be boring."
"May 12, 2021",3.0,"Friendly company to work Good work environment and friendlyno career development opportunities, no opportunities for non US employees"
"Apr 27, 2021",5.0,Great Company Great Company to work forNone to report whatsoever nothing there
"May 11, 2021",4.0,"Great place for learning and development Great place for learning and developmentbureaucracy, slow pace of work"
"Apr 25, 2021",5.0,Overall great job Its good experience overall and great career advancementLots of meetings and managing the supplier can be very difficult
"Apr 26, 2021",5.0,"Cleaning Uo Great Job, This is my dream JobNone, I get paid to sweep all day."
"Apr 26, 2021",5.0,5 Good place to work you like assemblyI don't want to work on assembly line
"May 9, 2021",4.0,"Good Career Devlopment As an entry level engineer, Ford offers good career devlopement. Management will rotate you to new positions to provide learning and career opportunities.Wish there was paid salary overtime"
"May 10, 2021",3.0,"Join Ford if you are expecting a good work  life balance, but low pay Good work Life balance; Can work directly on developing productsLess growth, Lower pays, Small bonuses"
"May 10, 2021",3.0,Ford Sell cars and manage a larger networkNo work life balance and stressful
"Apr 24, 2021",5.0,"Awesome work place hectic schedule, less resources, long hours, pay could be betterawesome team, good management, only contract hires"
"May 7, 2021",3.0,Good place to work Ford provides nice compensation and good careLimited opportunity to grow at Ford
"May 7, 2021",3.0,PLAN YOUR LIFE AROUND THIS JOB. Decent pay. Great benefits. Good people.Zero communication between union and membership. Frequent layoffs. Auto industry is very volatile. Never work consistent hours. Company lacks concern for quality of product being produced.
"May 7, 2021",3.0,"Pays the nills You can make a decent living off of the salary Ford pays.Used to pay salaried employees a premium. That is no longer true. The sameoney can be made at a number of other companies. That said, the work load expectations have only increased as well"
"Apr 21, 2021",5.0,"Temporary/Seasonal Inventory Specialist Pay Fast paced, efficient, stressfree work environementinventory data could be more data"
"May 6, 2021",2.0,"Best if you are in good books of US managers Great work culture, Awesome learning opportunities.Manager centric  once you have conflict with US managers, no one will help you, no one cares what you are undergoing. Hike 5% way too low for the inflation in India. Bonus mostly 50% of what is on paper."
"May 4, 2021",4.0,Make a lot of money Great company to work forNone... great company to work for
"May 4, 2021",4.0,Good Pay/Benefits vs Poor Working Environment Pay is way above averageBenefits are unmatchedToxic working environment facilitated by both hourly and salary employees
"May 25, 2021",1.0,"lot of work to do pay, location, variety, people, experiencehours, culture, monotony, pressure, time"
"May 26, 2021",1.0,ford none that I can think oflow base rate and pay
"May 4, 2021",3.0,"Good Pay, Tough Work-Life Balance The pay is very good and you will be given the resources to achieve anything that you want.The hours are long, and you can expect to work weekends, nights, and holidays when you are in manufacturing"
"May 2, 2021",4.0,Great company with great opportunities Opportunities for making an impact early are prevalent. Positive efforts being made i. listening to employees and making changes.Some bureaucracy can make processes difficult to complete.
